pool_id_bech32,epoch_no,active_stake_ada,saturation_pct,block_cnt,delegator_cnt,margin_rate,fixed_cost_ada,pool_fees_ada,deleg_rewards_ada,member_rewards_ada,owner_member_rewards_ada,total_pool_rewards_ada,epoch_ros,owner_stake_ada,ticker,pool_group,entity_id,display_name,is_mpo,pledge_tag,category,declared_pledge_ada,health_tag_current,owner_stake_ratio,pool_class,is_private,operator_take_ada,effective_fixed_cost_ada,margin_take_ada,delegator_pot_ada,operator_take_pct,fixed_cost_pct_of_reward,margin_pct_of_reward,delegated_stake_ada,deleg_yield_per_epoch_pct,operator_total_income_ada,effective_tax_pct,eff_entity_id
pool1drv9qkh2tgqqucc0jp8cwswpmmkfzdd898ja7ac0uwm9j5d44tq,614,4165175.460268,5.42,5,115,0.0,170.0,170.0,1400.48204,1046.302903,354.179137,1570.48204,2.484471572,1053364.591725,NIMUE,,,,False,,,,,0.2528980115659337,balanced,False,170.0,170.0,0.0,1400.48204,10.824701949472788,10.824701949472788,0.0,3111810.868543,0.045005371443275675,524.1791370000001,10.824701949472788,pool1drv9qkh2tgqqucc0jp8cwswpmmkfzdd898ja7ac0uwm9j5d44tq
pool1r2g9wv7jyt7haygrmrc2tst2m8m9ssrr3c690ffp49uhywhvmdl,614,3084028.295137,4.01,3,126,0.0,170.0,170.0,771.563797,566.853153,204.710644,941.563797,1.842864331,818251.681155,CRFN,,,,False,,,,,0.26531912254023315,balanced,False,170.0,170.0,0.0,771.563797,18.05506971929593,18.05506971929593,0.0,2265776.613982,0.034052950861912706,374.710644,18.05506971929593,pool1r2g9wv7jyt7haygrmrc2tst2m8m9ssrr3c690ffp49uhywhvmdl
pool1n2yp66zk6m33sg8k20hsvmk9tw7xeeswzdcfxhnx9hm9jkxv5k4,614,3411147.138284,4.44,3,917,0.01,340.0,345.997909,593.793017,571.140049,22.652968,939.790926,1.278738554,130127.694027,ONE1,,,,False,,,,,0.03814778101083661,hollow,False,345.997909,340.0,5.99790926,593.793017,36.81647688094405,36.17825950364624,0.6382174049635375,3281019.444257,0.01809782072579173,368.650877,36.81647688094405,pool1n2yp66zk6m33sg8k20hsvmk9tw7xeeswzdcfxhnx9hm9jkxv5k4
pool1cmqpzlsrrjup8zg6qaperz868u64dlt7uvvdszsr658mvzz9qq0,614,1514235.874659,1.97,1,434,0.0,170.0,170.0,143.153497,143.053082,0.100415,313.153497,0.692484653,1062.166597,TREK,,,,False,,,,,0.000701453858527289,hollow,False,170.0,170.0,0.0,143.15349700000002,54.2864766411981,54.2864766411981,0.0,1513173.7080619999,0.00946048006499823,170.100415,54.2864766411981,pool1cmqpzlsrrjup8zg6qaperz868u64dlt7uvvdszsr658mvzz9qq0
pool1q2fh3cl6rx0wv5gry4qx5l4h65qpjf7x99xmq66nqj2fj5g6u9z,614,1856291.860988,2.41,3,173,0.0,170.0,170.0,769.475656,760.031348,9.444308,939.475656,3.07162082,22783.554427,ASTCH,,,,False,,,,,0.012273691926265082,hollow,False,170.0,170.0,0.0,769.475656,18.09520011660632,18.09520011660632,0.0,1833508.306561,0.04196739405251229,179.444308,18.09520011660632,pool1q2fh3cl6rx0wv5gry4qx5l4h65qpjf7x99xmq66nqj2fj5g6u9z
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,614,75699278.183573,98.43,66,5473,0.0,170.0,170.0,20537.731318,20383.268805,154.462513,20707.731318,2.000008693,569310.297272,BLADE,,,,False,,,,,0.007520683300194827,hollow,False,170.0,170.0,0.0,20537.731318,0.8209494192742839,0.8209494192742839,0.0,75129967.886301,0.027336270593221957,324.462513,0.8209494192742839,pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a
pool1qkd5y9azf2xx0gmrj68lrkcn59ldjmnpzd3y2rq3tvjp2vqljan,614,10516763.793146,13.68,11,531,0.01,340.0,371.066674,3075.600694,3021.11294,54.487754,3446.667368,2.15749881,186316.374251,AMOON,,,,False,,,,,0.017716131874372456,hollow,False,371.066674,340.0,31.06667368,3075.6006939999997,10.765955468900357,9.864601474359622,0.9013539852564038,10330447.418894999,0.029772192522605986,425.554428,10.765955468900357,pool1qkd5y9azf2xx0gmrj68lrkcn59ldjmnpzd3y2rq3tvjp2vqljan
pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym,614,19080615.306906,24.81,12,1420,0.0169,240.0,299.463672,3459.096795,3449.90638,9.190415,3758.560467,1.332080542,50694.891496,PSB,,,,False,,,,,0.0026568792819617083,hollow,False,299.463672,240.0,59.46367189229999,3459.096795,7.967509758836614,6.385423411627662,1.5820863443434925,19029920.41541,0.01817714798323014,308.65408699999995,7.967509758836614,pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym
pool19rjjay24ez2ezgqkyqvna6uwc5ur9lt489gwvrv7ve5exlcld3x,614,1486848.230552,1.93,2,62,0.0,340.0,340.0,286.362634,279.023193,7.339441,626.362634,1.415751507,38107.743690999996,MBCG,,,,False,,,,,0.02562988132073998,hollow,False,340.0,340.0,0.0,286.36263399999996,54.281654355518285,54.281654355518285,0.0,1448740.486861,0.019766316783240083,347.339441,54.281654355518285,pool19rjjay24ez2ezgqkyqvna6uwc5ur9lt489gwvrv7ve5exlcld3x
pool1x5dfpgp987e4jhxvgczr3wv50nv2pwd873tlx3uthvcasm422q6,614,11129493.626752,14.47,16,1116,0.02,340.0,433.42825,4577.984267,4553.072992,24.911275,5011.412517,3.047669306,60561.528831999996,QXT,,,,False,,,,,0.005441534975717858,hollow,False,433.42825,340.0,93.42825033999999,4577.984267,8.648824029746104,6.784514322990426,1.8643097135401914,11068932.09792,0.041358861238838605,458.339525,8.648824029746104,pool1x5dfpgp987e4jhxvgczr3wv50nv2pwd873tlx3uthvcasm422q6
pool1t847w2hfv33qrra7q33nzq8epvcxv6ydshcq7w7j23c87xv2c2k,614,3505789.359674,4.56,4,1236,0.0,340.0,340.0,912.609355,912.423283,0.186072,1252.609355,1.918217639,714.797801,CAPO,,,,False,,,,,0.0002038906869939466,hollow,False,340.0,340.0,0.0,912.609355,27.14333871472643,27.14333871472643,0.0,3505074.561873,0.026036802895066824,340.186072,27.14333871472643,pool1t847w2hfv33qrra7q33nzq8epvcxv6ydshcq7w7j23c87xv2c2k
pool1dhf4dt395f0c0ujnscazvzvw73ynzgwvtf5k4y9c907hwjdyaq4,614,7368977.64869,9.58,7,208,0.0,340.0,340.0,1852.152685,1838.779536,13.373149,2192.152685,1.851516874,53206.431754,JSP,JSP,,,False,,,,,0.0072203274715399125,hollow,False,340.0,340.0,0.0,1852.152685,15.509868556441358,15.509868556441358,0.0,7315771.216936001,0.025317258154714695,353.373149,15.509868556441358,pool1dhf4dt395f0c0ujnscazvzvw73ynzgwvtf5k4y9c907hwjdyaq4
pool16jefdagcsgzyek9jytzfezx5ajvfkytjgghaps64hzz6uzkpc0e,614,5857041.523507,7.62,7,34,0.01,340.0,358.521732,1833.651458,1802.857339,30.794119,2192.17319,2.311344693,98362.44233,NGS,,,,False,,,,,0.01679387826349298,hollow,False,358.521732,340.0,18.5217319,1833.651458,16.354626251039956,15.509723481291186,0.8449027651870882,5758679.081177,0.03184152879769826,389.315851,16.354626251039956,pool16jefdagcsgzyek9jytzfezx5ajvfkytjgghaps64hzz6uzkpc0e
pool13c9mnvfx4nvwvkszxcprwlv60fh3tteef50hhhv9yxptsua2v70,614,71087984.520337,92.44,97,8,1.0,340.0,37846.563687,0.0,,0.0,37846.563687,0.0,71087868.532325,DARK,BLOOM,BLOOM,Bloom,True,High pledge,declared_brand,68000000.0,Healthy core,0.9999983683879522,private,True,37846.563687,340.0,37506.563687,0.0,100.0,0.8983642552382829,99.10163574476172,115.98801200091839,0.0,37846.563687,100.0,BLOOM
pool138m7hevnvp664cmtralju857t5k7e4frpnaevtgpuykggr50kne,614,35589574.330315,46.28,33,8442,0.0399,340.0,738.752645,9595.047978,9568.059258,26.98872,10333.800623,1.987324501,100005.261958,ITC,ITC,ITC,FREE,True,Low pledge,multi_brand_fleet,10000.0,Healthy core,0.0028099594850398667,hollow,False,738.752645,340.0,398.7526448576999,9595.047977999999,7.148895860790598,3.290173793785609,3.8587220656279535,35489569.068357,0.027036248198784352,765.7413650000001,7.148895860790598,ITC
pool1m3gg43uhtetn4hmw79u8836dyq8qe4cex8qnn6mks5egza7n6tp,614,2694032.497658,3.5,4,1970,1.0,340.0,1252.61483,0.0,,0.0,1252.61483,0.0,3091.501361,ULTRA,developers.apexfusion.org,,,False,,,,,0.0011475367738464667,hollow,False,1252.61483,340.0,912.61483,0.0,100.0,27.14322007508086,72.85677992491914,2690940.996297,0.0,1252.61483,100.0,pool1m3gg43uhtetn4hmw79u8836dyq8qe4cex8qnn6mks5egza7n6tp
pool1n6z7rf722heq35v2dxvstfwezgdt8cv0mftpv4r9jay3wjk2kkt,614,2000171.992086,2.6,1,16,0.01,340.0,313.158578,0.0,,0.0,313.158578,0.0,78681.589998,,,,,False,,,,,0.03933741213721434,hollow,False,313.158578,313.158578,0.0,0.0,100.0,100.0,0.0,1921490.402088,0.0,313.158578,100.0,pool1n6z7rf722heq35v2dxvstfwezgdt8cv0mftpv4r9jay3wjk2kkt
pool1cf7mqj0xd8z4jqhr7nf565mxuvepk8euv5t6ehmuwe49kfz9llr,614,56641909.709667,73.65,55,345,0.005,340.0,424.450502,16805.649939,16767.480128,38.169811,17230.100441,2.189207198,128647.862696,TOKAI,AICHI,AICHI,AICHI,True,Material pledge,community_branded_fleet,100000.0,Healthy core,0.002271248680622148,hollow,False,424.450502,340.0,84.45050220499999,16805.649939,2.463424420846648,1.973290876418519,0.49013354561790745,56513261.846971,0.029737533084724516,462.62031299999995,2.463424420846648,AICHI
pool15cy4p3axu0m6sfrmxsp46z5cevx3ruksfwjl48730cgx24j4ydz,614,66823869.534583,86.89,82,867,0.0,170.0,170.0,25518.313846,25470.248602,48.065244,25688.313846,2.826354156,125865.19467499999,TECH,,,,False,,,,,0.0018835364601246512,hollow,False,170.0,170.0,0.0,25518.313846,0.6617795197424807,0.6617795197424807,0.0,66698004.339908004,0.03825948631978994,218.065244,0.6617795197424807,pool15cy4p3axu0m6sfrmxsp46z5cevx3ruksfwjl48730cgx24j4ydz
pool1urgvu6zk422j4xwtxa45lzpd6dm25msfthpkezr042secrtuwzc,614,35329246.034986,45.94,33,5112,0.03,340.0,639.759648,9692.228626,9692.028647,0.199979,10331.988274,2.022590695,20576.461702,CCV1,CCV,CCV,CCV,True,Minimal pledge,community_branded_fleet,500.0,Healthy core,0.0005824200630158779,hollow,False,639.759648,340.0,299.75964822,9692.228626,6.192028397960221,3.29075092792735,2.9012774721621795,35308669.573284,0.027449996681080106,639.959627,6.192028397960221,CCV
pool10fxpa6wkv0wc6wcmahcnz4wvvfx9m7547sevxrge3nfuv7yh8m0,614,4658255.061447,6.06,9,459,0.0,340.0,340.0,2478.699909,2461.994752,16.705157,2818.699909,3.959751492,31394.231679,GRANA,,,,False,,,,,0.006739483189494559,hollow,False,340.0,340.0,0.0,2478.699909,12.06229861200879,12.06229861200879,0.0,4626860.829768,0.053571957320451474,356.705157,12.06229861200879,pool10fxpa6wkv0wc6wcmahcnz4wvvfx9m7547sevxrge3nfuv7yh8m0
pool12qtv7kyrx8g0d5890alk6dkc6n6nyfx80synspvqafjrqd3ergz,614,7629367.047515,9.92,9,71,0.0,340.0,340.0,2478.809922,2463.967763,14.842159,2818.809922,2.399753681,45681.711634,ASAHI,,,,False,,,,,0.005987614876764806,hollow,False,340.0,340.0,0.0,2478.809922,12.061827842537303,12.061827842537303,0.0,7583685.335881,0.032686086146954244,354.842159,12.061827842537303,pool12qtv7kyrx8g0d5890alk6dkc6n6nyfx80synspvqafjrqd3ergz
pool1u99x2rr6trfznwakv0959llmxmtgc2nvanc067uugl3ejuvvnc8,614,9586952.825274,12.47,12,4325,0.01,340.0,374.103018,3376.198759,3339.454493,36.744266,3750.301777,2.603677765,103894.807852,,WAVE,WAVE,Wave / Wavepool,True,Minimal pledge,declared_brand,5.0,Healthy core,0.010837104317244894,hollow,False,374.103018,340.0,34.10301777,3376.198759,9.975277730829927,9.065937095653624,0.9093406290434638,9483058.017422,0.035602426483074816,410.847284,9.975277730829927,WAVE
pool1h6q8jj55dn6727yydlypu0rz4sflf2enxhs0thqydmddgu3shl5,614,5048768.097276,6.57,4,596,0.03,170.0,202.526223,1051.681199,963.28757,88.393629,1254.207422,1.532082489,424347.29079,HAZEL,,,,False,,,,,0.0840496696647547,hollow,False,202.526223,170.0,32.526222659999995,1051.6811989999999,16.147745536144658,13.55437681343908,2.5933686955968276,4624420.806486,0.022741900943031832,290.919852,16.147745536144658,pool1h6q8jj55dn6727yydlypu0rz4sflf2enxhs0thqydmddgu3shl5
pool1zwqrrwpr5zx7c3f4ukpu4r4fz5c2hkwx9vwqka5068urgqvpjzr,614,1508690.131429,1.96,1,238,0.03,170.0,174.295999,138.903959,135.221184,3.682775,313.199958,0.674338029,40000.0,CAR,,,,False,,,,,0.02651306531853087,hollow,False,174.295999,170.0,4.295998739999999,138.903959,55.65007100032881,54.278423626097684,1.3716472912170696,1468690.131429,0.009457676335364887,177.978774,55.65007100032881,pool1zwqrrwpr5zx7c3f4ukpu4r4fz5c2hkwx9vwqka5068urgqvpjzr
pool1zkdaju2rjefa52uh6yh6etsxla0x6aqs6p6wm245y5szk7k3msd,614,1740861.240589,2.26,1,635,0.025,340.0,313.170651,0.0,,0.0,313.170651,0.0,15319.770813,A3C,HETZFIN,,,False,,,,,0.008800110230391903,hollow,False,313.170651,313.170651,0.0,0.0,100.0,100.0,0.0,1725541.4697760001,0.0,313.170651,100.0,pool1zkdaju2rjefa52uh6yh6etsxla0x6aqs6p6wm245y5szk7k3msd
pool145ak0czqxe97ef38zjupk0pz5yk7pahcyrdfee2lrnsnwawj6dc,614,1183483.132566,1.54,1,1113,0.045,340.0,313.164597,0.0,,0.0,313.164597,0.0,10013.189749,TIA,heysoftwareinnovation.com,,,False,,,,,0.00846077943442222,hollow,False,313.164597,313.164597,0.0,0.0,100.0,100.0,0.0,1173469.9428170002,0.0,313.164597,100.0,pool145ak0czqxe97ef38zjupk0pz5yk7pahcyrdfee2lrnsnwawj6dc
pool15z87p296y3m7eq8pwuu8qs6h2v4d2ctnx3yd2vqpl6txkkdvl5h,614,8688168.839673,11.3,10,61,0.02,340.0,395.832937,2735.8139,2730.955388,4.858512,3131.646837,2.32494731,15429.256853,MUEN,MUEN,MUEN,MUEN,True,Low pledge,community_branded_fleet,10000.0,Healthy core,0.0017758928420618398,hollow,False,395.832937,340.0,55.832936739999994,2735.8138999999996,12.63976934829577,10.856907489789213,1.7828618502042155,8672739.58282,0.03154497922916338,400.69144900000003,12.63976934829577,MUEN
pool12ktz62g9d32nq0cdk9jyyqg6kquj7lnmx776at5h598supql0t2,614,7636040.866009,9.93,15,7,0.5,680.0,2688.735138,2008.735138,2005.04142,3.693718,4697.470276,1.938635925,14041.360861,CTEC2,CTEC,,,False,,,,,0.0018388273592803283,hollow,False,2688.735138,680.0,2008.735138,2008.735138,57.237938294939404,14.475876589878819,42.76206170506059,7621999.505148,0.026354438053207346,2692.428856,57.237938294939404,pool12ktz62g9d32nq0cdk9jyyqg6kquj7lnmx776at5h598supql0t2
pool1u2lghnv4ae3zy73ysjlgvxwj7tuqpmyfavk74j48g0gnqnyc692,614,1426970.691847,1.86,2,75,0.0,340.0,340.0,286.305178,282.040071,4.265107,626.305178,1.475290267,21257.677549,ADEN,,,,False,,,,,0.014897066681506343,hollow,False,340.0,340.0,0.0,286.30517799999996,54.28663404727592,54.28663404727592,0.0,1405713.0142980001,0.020367256693783836,344.265107,54.28663404727592,pool1u2lghnv4ae3zy73ysjlgvxwj7tuqpmyfavk74j48g0gnqnyc692
pool1k99yncea8tq9pfeks3yymyj6fwjf4apx0s490j09m4y66vtyufr,614,1757751.311843,2.29,2,82,0.0,340.0,340.0,286.321829,273.240134,13.081695,626.321829,1.196104088,80309.504455,PUMP,,,,False,,,,,0.0456887751491965,hollow,False,340.0,340.0,0.0,286.321829,54.28519081681249,54.28519081681249,0.0,1677441.807388,0.017068957488655966,353.081695,54.28519081681249,pool1k99yncea8tq9pfeks3yymyj6fwjf4apx0s490j09m4y66vtyufr
pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,614,2009089.459866,2.61,4,85,0.01,170.0,180.826585,1071.83193,1066.405156,5.426774,1252.658515,3.970236722,10172.186825,ALLEY,,,,False,,,,,0.005063083067330637,hollow,False,180.826585,170.0,10.826585150000001,1071.83193,14.435425364110504,13.57113674352024,0.8642886325647976,1998917.2730410001,0.05362062474798654,186.253359,14.435425364110504,pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap
pool1t6ek99u2dzj8sr606uqm3uz0tt4ejr4cpvwtqfwen6p2z57rrst,614,47889416.78609,62.27,36,92,0.08,340.0,1214.679862,10058.818412,10056.690003,2.128409,11273.498274,1.544963133,10133.209087,BD0,BD,BLOCKDAEMON,Blockdaemon,True,Minimal pledge,declared_brand,200.0,Healthy core,0.00021159600110108877,hollow,False,1214.679862,340.0,874.67986192,10058.818412,10.774648937512225,3.015922757394126,7.7587261794084705,47879283.577003,0.021008707024244976,1216.8082709999999,10.774648937512225,BLOCKDAEMON
pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,614,50389324.5222,65.52,45,235,0.035,340.0,821.234846,13268.33219,13267.287447,1.044743,14089.567036,1.94054468,3661.404679,SASA,SASA,SASA,SASA,True,Minimal pledge,community_branded_fleet,80.0,Healthy core,7.266230920374605e-05,hollow,False,821.234846,340.0,481.23484626000004,13268.332190000001,5.828673399982253,2.4131330588886946,3.4155403429388955,50385663.117521,0.026333546824723837,822.279589,5.828673399982253,SASA
pool1mh4ng2ldxk4sqfppzu6r4knxrk6e87e9c4wgrred84uy7xauzlh,614,35971332.850261,46.77,33,4603,0.03,340.0,639.819844,9694.174949,9694.037637,0.137312,10333.994793,1.98653901,503.118476,CCV2,CCV,CCV,CCV,True,Minimal pledge,community_branded_fleet,500.0,Healthy core,1.3986650928236301e-05,hollow,False,639.819844,340.0,299.81984379,9694.174949,6.191408616089091,3.290111973254601,2.901296640802362,35970829.731785,0.026950101015973813,639.9571559999999,6.191408616089091,CCV
pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d,614,33183522.180175,43.15,44,191,0.0,340.0,340.0,13440.857281,13420.350682,20.506599,13780.857281,3.000368605,50627.812547,MOMO,,,,False,,,,,0.0015256913437973391,hollow,False,340.0,340.0,0.0,13440.857281,2.467190487987755,2.467190487987755,0.0,33132894.367628,0.04056650509269178,360.506599,2.467190487987755,pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d
pool1jufp9k6gmyusvch65ra8yk2s7wu6cx5fsgnltl83p93ejg6h3xg,614,14072018.161339,18.3,9,827,0.0,495.0,495.0,2327.303695,2220.127437,107.176258,2822.303695,1.214528434,647649.220662,FUND,CNODE,CNODE,CNODE,True,Material pledge,community_branded_fleet,500000.0,Healthy core,0.04602390454848404,hollow,False,495.0,495.0,0.0,2327.303695,17.53886376143514,17.53886376143514,0.0,13424368.940677,0.017336410413662486,602.176258,17.53886376143514,CNODE
pool1asfgkqtmjuusclgx72xpzvpw336gkulchtstsx9lsj9uqzjckv0,614,25832596.127145,33.59,22,63,0.03,340.0,536.480643,6352.874139,6351.775448,1.098691,6889.354782,1.811237283,4467.587154,BASHO,IBEX,IBEX,IBEX,True,Minimal pledge,protocol_project,4.0,Healthy core,0.00017294379287358737,hollow,False,536.480643,340.0,196.48064346,6352.8741390000005,7.787095598584605,4.935150108517085,2.8519454967444875,25828128.539991,0.0245967265075498,537.579334,7.787095598584605,IBEX
pool1dswpls43u0s6cpt0dh2d6npm0rnxh5qcjm9xax9y6fp3uq880xm,614,2618725.339349,3.41,1,277,0.0,170.0,170.0,143.164515,142.363658,0.800857,313.164515,0.39987412,14649.047027,RELAY,relaypool.com,,,False,,,,,0.005593960850679236,hollow,False,170.0,170.0,0.0,143.164515,54.28456669172751,54.28456669172751,0.0,2604076.2923219996,0.005497708167080744,170.800857,54.28456669172751,pool1dswpls43u0s6cpt0dh2d6npm0rnxh5qcjm9xax9y6fp3uq880xm
pool1psk0c2p7pwactw00nkzjexdw0msn7g8nddc06eyvds6yswr3tjg,614,21931278.58765,28.52,21,5316,0.0399,340.0,588.788384,5986.509449,5959.158532,27.350917,6575.297833,2.0123657,100010.433979,ITC2,ITC,ITC,FREE,True,Low pledge,multi_brand_fleet,10000.0,Healthy core,0.004560173433541542,hollow,False,588.788384,340.0,248.78838353669997,5986.509448999999,8.954550789243314,5.170868432660395,3.7836823495368503,21831268.153671,0.02742172102353728,616.1393009999999,8.954550789243314,ITC
pool1ntfxj2jgvhzen8e86ed679ctukar3vj538ywyyq8ryld66jj4sx,614,11813905.222949,15.36,12,1757,0.01,340.0,374.178436,3383.665176,3383.270998,0.394178,3757.843612,2.112525647,1376.224415,XRAY2,RAY,RAY,XRAY1,True,Low pledge,protocol_project,1000.0,Healthy core,0.00011649191262569357,hollow,False,374.178436,340.0,34.17843612,3383.665176,9.957264714399722,9.047742138982871,0.9095225786101714,11812528.998534,0.028644714238753883,374.572614,9.957264714399722,RAY
pool1yt868wrp9s2x5pehe96del9m3nwasme62yw02vww3kg6zwzspcz,614,11097584.168227,14.43,13,3170,0.01,340.0,377.309966,3693.686641,3693.230532,0.456109,4070.996607,2.45905389,1370.321146,XRAY3,RAY,RAY,XRAY1,True,Low pledge,protocol_project,1000.0,Healthy core,0.00012347922982402834,hollow,False,377.309966,340.0,37.30996607,3693.6866410000002,9.26824565147568,8.35176328605572,0.9164823671394429,11096213.847081,0.033287810526215406,377.766075,9.26824565147568,RAY
pool1peayemzlkmcwn64c455mx8sxdaztq0xuv9hdxlp0kcsxz57up3z,614,3774090.655904,4.91,3,41,0.01,340.0,345.996383,593.641939,585.589701,8.052238,939.638322,1.154772753,51192.268011,AID1,,,,False,,,,,0.013564133106054926,hollow,False,345.996383,340.0,5.99638322,593.6419390000001,36.82229373782394,36.18413511236081,0.6381586488763918,3722898.387893,0.015945692768047207,354.04862099999997,36.82229373782394,pool1peayemzlkmcwn64c455mx8sxdaztq0xuv9hdxlp0kcsxz57up3z
pool18zf8txwv8lmtpq2src8wrhz0pjut5qft8h5tfxnctwc95r7jvvj,614,18564706.865184,24.14,20,1992,0.03,340.0,517.709763,5745.948999,5738.181924,7.767075,6263.658762,2.284778321,25094.707445,Malu,,,,False,,,,,0.0013517427249046562,hollow,False,517.709763,340.0,177.70976285999998,5745.948999,8.265293220326935,5.428137338238989,2.8371558798528302,18539612.157739002,0.030992822018671328,525.4768379999999,8.265293220326935,pool18zf8txwv8lmtpq2src8wrhz0pjut5qft8h5tfxnctwc95r7jvvj
pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,614,1062913.362273,1.38,2,131,0.0,170.0,170.0,456.364556,445.434468,10.930088,626.364556,3.183215062,25457.137977,ALoop,,,,False,,,,,0.02395034146768169,hollow,False,170.0,170.0,0.0,456.364556,27.14074389611535,27.14074389611535,0.0,1037456.224296,0.04398880119589443,180.930088,27.14074389611535,pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt
pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,614,32574431.458318,42.36,37,4478,0.03,340.0,677.399848,10909.261766,10909.09319,0.168576,11586.661614,2.474499557,503.091338,CCV3,CCV,CCV,CCV,True,Minimal pledge,community_branded_fleet,500.0,Healthy core,1.544436281700732e-05,hollow,False,677.399848,340.0,337.39984842,10909.261766,5.846376381454925,2.934408644412147,2.9119677406676354,32573928.366979998,0.03349077717337481,677.568424,5.846376381454925,CCV
pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh,614,35756125.21429,46.49,39,722,0.009,340.0,446.807999,11760.747456,11730.941744,29.805712,12207.555455,2.429737635,90387.891574,SAKE,,,,False,,,,,0.0025278995146229186,hollow,False,446.807999,340.0,106.80799909499999,11760.747456,3.660093952856019,2.785160397209107,0.8749335564251179,35665737.322716,0.032974917494582166,476.61371099999997,3.660093952856019,pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh
pool18qddv82sx8p22uxzdrf0qx9lkewxadlr9ef45kpcf7dzz3n56qv,614,19428323.63399,25.26,15,886,0.0,170.0,170.0,4529.979097,4470.077802,59.901295,4699.979097,1.716461099,256812.307225,ALFA,,,,False,,,,,0.01321844910879006,hollow,False,170.0,170.0,0.0,4529.979097,3.6170373631770216,3.6170373631770216,0.0,19171511.326765,0.023628701043906634,229.901295,3.6170373631770216,pool18qddv82sx8p22uxzdrf0qx9lkewxadlr9ef45kpcf7dzz3n56qv
pool1r5srulgd6gpav0sympqrkt9f4ykl06lh9sgk0p20r54v7759kws,614,1102717.559261,1.43,1,121,0.0,340.0,313.21082,0.0,,0.0,313.21082,0.0,83892.663541,DOG,,,,False,,,,,0.07607810616276187,hollow,False,313.21082,313.21082,0.0,0.0,100.0,100.0,0.0,1018824.89572,0.0,313.21082,100.0,pool1r5srulgd6gpav0sympqrkt9f4ykl06lh9sgk0p20r54v7759kws
pool1s7ddsvuw09dvk7et6t842vhdfcmq893y88y3ev9attn67mruf5m,614,11692618.568369,15.2,14,1859,0.03,340.0,461.280513,3921.403241,3921.021079,0.382162,4382.683754,2.478026722,1007.81601,ELLIP,ADALITE,NUFI,NuFi,True,Minimal pledge,provider_cluster,1000.0,Healthy core,8.619249863553704e-05,hollow,False,461.280513,340.0,121.28051261999998,3921.4032409999995,10.525069543952316,7.757803644620442,2.7672658906613865,11691610.752359,0.03354031642054782,461.662675,10.525069543952316,NUFI
pool1nwfzutmm6et5yt6mdk6d3ls57qfmwje0hwcepr3dn68mu9wl0pd,614,1314703.265739,1.71,4,50,0.0,400.0,400.0,853.061905,780.574438,72.487467,1253.061905,4.849061045,111714.644508,GAIN💎,,,,False,,,,,0.08497327679885601,hollow,False,400.0,400.0,0.0,853.061905,31.921806768197936,31.921806768197936,0.0,1202988.621231,0.07091188477968102,472.487467,31.921806768197936,pool1nwfzutmm6et5yt6mdk6d3ls57qfmwje0hwcepr3dn68mu9wl0pd
pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t,614,25447644.272295,33.09,29,85,0.0035,340.0,370.59499,8710.830628,8710.407778,0.42285,9081.425618,2.529863029,1235.308466,HISAI,,,,False,,,,,4.854313636193381e-05,hollow,False,370.59499,340.0,30.594989663,8710.830628,4.080801909178837,3.7439055749803973,0.3368963304875686,25446408.963829,0.034232062529459775,371.01784,4.080801909178837,pool1lfnlxfxxwvjadesxzm4c7grgs3elj70vfdnpjwjmg0ufsqnq52t
pool10q2fhzwe4f5k2llny65z5z2fuhrpk3x56fdc0782djdq58p9uee,614,2309365.000655,3.0,1,41,0.0,340.0,313.152609,0.0,,0.0,313.152609,0.0,26055.999882,KURIS,,,,False,,,,,0.011282755161964347,hollow,False,313.152609,313.152609,0.0,0.0,100.0,100.0,0.0,2283309.000773,0.0,313.152609,100.0,pool10q2fhzwe4f5k2llny65z5z2fuhrpk3x56fdc0782djdq58p9uee
