epoch_no,pool_count,total_rewards_ada,total_operator_take_ada,total_fixed_cost_ada,total_margin_take_ada,total_delegator_pot_ada,total_active_stake_ada,mean_margin_rate,median_margin_rate,stake_weighted_margin,operator_take_pct,fixed_cost_share_pct,margin_share_pct,delegator_pot_pct,hollow_pool_count,hollow_total_rewards_ada,hollow_total_operator_take_ada,hollow_total_fixed_cost_ada,hollow_total_margin_take_ada,hollow_total_delegator_pot_ada,hollow_total_active_stake_ada,hollow_mean_margin_rate,hollow_median_margin_rate,hollow_stake_weighted_margin,hollow_operator_take_pct,hollow_fixed_cost_share_pct,hollow_margin_share_pct,hollow_delegator_pot_pct,balanced_pool_count,balanced_total_rewards_ada,balanced_total_operator_take_ada,balanced_total_fixed_cost_ada,balanced_total_margin_take_ada,balanced_total_delegator_pot_ada,balanced_total_active_stake_ada,balanced_mean_margin_rate,balanced_median_margin_rate,balanced_stake_weighted_margin,balanced_operator_take_pct,balanced_fixed_cost_share_pct,balanced_margin_share_pct,balanced_delegator_pot_pct,priv_pool_count,priv_total_rewards_ada,priv_total_operator_take_ada,priv_total_fixed_cost_ada,priv_total_margin_take_ada,priv_total_delegator_pot_ada,priv_total_active_stake_ada,priv_mean_margin_rate,priv_median_margin_rate,priv_stake_weighted_margin,priv_operator_take_pct,priv_fixed_cost_share_pct,priv_margin_share_pct,priv_delegator_pot_pct
283,956,15535400.110417,2640611.098907,375313.454306,2265637.6446020557,12894789.01151,22943747364.65486,0.08288266371948853,0.02,0.14170267415369303,16.99738069273403,2.4158595957521554,14.583709646994356,83.00261930726597,811,14032261.492407,1584383.323222,324633.454306,1260089.8689209684,12447878.169185,21068654941.19337,0.06928833107993963,0.02,0.09829260961327296,11.291004832537691,2.31347922415544,8.979948596331502,88.70899516746232,115,481034.544628,47513.580684,39680.0,7833.580679712307,433520.963944,686143241.651122,0.016243391391304346,0.015,0.018262058844137657,9.877373925555354,8.248887827938816,1.6284860967251895,90.12262607444464,30.0,1022104.073382,1008714.195001,11000.0,997714.195001375,13389.878381,1188949181.810369,0.7058333333333333,1.0,0.9821840252534688,98.68996917929358,1.0762113454457267,97.61375783388455,1.3100308207064235
284,968,15565743.966369,2625968.525979,376095.114346,2250213.4116343977,12939775.44039,22963242665.20209,0.08166232079114777,0.02,0.14084520300625286,16.8701767911165,2.4161717882459253,14.45618928652661,83.12982320888351,814,14018724.745503,1605323.271753,322190.114346,1283473.1574060794,12413401.47375,21041593558.55288,0.06855803010544353,0.02,0.09821599683711622,11.451278920844523,2.2982840464811454,9.155420201953808,88.54872107915548,125,567923.788584,53036.069342,43245.0,9791.069343018471,514887.719242,750873614.618817,0.016623120159999998,0.0125,0.01862457204354536,9.338589157223794,7.6145780242490675,1.7240111331540575,90.6614108427762,29.0,979095.432282,967609.184884,10660.0,956949.1848853,11486.247398,1170775492.030397,0.7298275862068965,1.0,0.9853783211123994,98.82685108935411,1.0887600583688248,97.73809103111806,1.173148910645895
285,962,15255667.824432,2567228.647801,380381.638145,2186847.009666082,12688439.176631,22796773540.942463,0.08112975729296366,0.02,0.13885012659705792,16.828031898345188,2.4933791330709076,14.334652765340364,83.17196810165481,811,13835934.780244,1602701.4885179999,327501.638145,1275199.8503823262,12233233.291726,20959290115.843643,0.07004073551890387,0.02,0.09833433010718326,11.583615519830715,2.367036585143721,9.2165789347544,88.41638448016928,124,492082.13976499997,51129.968321,42900.0,8229.968322965937,440952.171444,727065808.209956,0.01704669362903226,0.01375,0.018713176559700995,10.390535276370274,8.718056709086705,1.6724785676830827,89.60946472362973,27.0,927650.9044229999,913397.190962,9980.0,903417.19096079,14253.713461,1110417616.888861,0.7085185185185184,1.0,0.9822533537581126,98.46346148178816,1.0758357429951058,97.38762573866262,1.5365385182118512
286,960,15443294.375998,2687924.535599,383149.705625,2305114.829961449,12755369.840399,22814323089.537804,0.08234659012065733,0.02,0.14059554264244753,17.405123998520533,2.4810101801885747,14.92631542104166,82.59487600147946,819,13964497.956325,1673622.863771,333734.705625,1340228.1581350612,12290875.092554,20964925357.830082,0.07080285287647257,0.02,0.09859432503254026,11.984840908748593,2.3898797269245193,9.597395927348936,88.0151590912514,113,501456.892747,48008.094077,39095.0,8913.094076037705,453448.79867,700376888.186489,0.016683097433628318,0.0115,0.018655835170259823,9.573723040082236,7.796283302805172,1.7774397370851631,90.42627695991776,28.0,977339.526926,966293.577751,10320.0,955973.57775035,11045.949175,1149020843.521233,0.6849999999999999,1.0,0.9812731947859931,98.86979408172076,1.0559278240243921,97.81386625762985,1.130205918279242
287,984,14993509.550397,2496093.4683,385142.239937,2111291.2283695475,12497416.082097,22723184216.318336,0.08145114483316163,0.02,0.13881948337760164,16.64782658062807,2.5687264122014857,14.081367816340535,83.35217341937194,829,13655505.013213,1581543.821493,331282.239937,1250601.5815610494,12073961.19172,20940680440.5421,0.07100450724466953,0.02,0.09836627414601483,11.581730737623444,2.4259977175245653,9.15822285848069,88.41826926237655,126,461016.538872,51664.233976999996,43520.0,8144.233978848201,409352.304895,680216704.283649,0.016628492142857144,0.013500000000000002,0.018759417989342133,11.206590137397312,9.440008401104935,1.7665817366932741,88.79340986260269,29.0,876987.998312,862885.41283,10340.0,852545.41282965,14102.585482,1102287071.492587,0.6617241379310346,1.0,0.9814172179676279,98.391929478038,1.1790355192889892,97.21289395870909,1.6080705219620146
288,969,15041887.660276,2558914.3373869997,388880.262364,2170374.0750198537,12482973.322889,22744644642.47941,0.08139311302975338,0.02,0.14073879258332436,17.01192293933172,2.5853155610980316,14.428867732815059,82.98807706066829,816,13661057.167263,1629347.466685,335645.262364,1294042.204321618,12031709.700578,20900808371.68361,0.07077994669832235,0.02,0.09893011522566822,11.926950064959291,2.4569494018979112,9.472489489485682,88.07304993504071,122,483726.73655,50333.990928,42215.0,8118.990924215734,433392.745622,694558988.76503,0.015438442786885246,0.01,0.01805262321655512,10.405459761639053,8.727034668598783,1.6784250922579556,89.59454023836095,31.0,897103.756463,879232.879774,11020.0,868212.8797740199,17870.876689,1149277282.03077,0.6203225806451613,1.0,0.9752179478330669,98.00793647777608,1.228397486980594,96.7795389907977,1.9920635222239276
289,973,15165903.551572,2742470.07139,390182.975296,2352988.532899779,12423433.480182,22858644568.014954,0.08281904062264239,0.02,0.14378366881243676,18.083130108695258,2.5727644513178785,15.5149907481502,81.91686989130473,836,13694883.185422,1666357.550647,342617.975296,1324441.0121572714,12028525.634775,21032861543.538387,0.07023461304525244,0.02,0.09801002755890552,12.167738330333574,2.501795529447902,9.671064690548944,87.83226166966644,107,426785.279205,44776.032041,36885.0,7891.032041017388,382009.247164,587860074.835888,0.016418598317757008,0.01,0.02074848866307954,10.49146590163727,8.642519270746178,1.848946630895169,89.50853409836273,30.0,1044235.086945,1031336.488702,10680.0,1020656.48870149,12898.598243,1237922949.640678,0.6703333333333333,1.0,0.9799246655841749,98.76478022963813,1.0227582020103598,97.74202202757894,1.2352197703618604
290,985,15247142.740089,2716872.966638,390484.854265,2327075.429620666,12530269.773451,22938696296.67341,0.08183495078764573,0.02,0.1481562243209307,17.818899009153906,2.5610362605073944,15.2623705915872,82.1811009908461,833,13718249.820408,1645194.488635,337594.854265,1308286.951613834,12073055.331773,21036698734.638073,0.07023821909463511,0.02,0.10278723891075811,11.992743317646257,2.460917818851614,9.536835738824033,88.00725668235374,119,495451.730187,50648.439047,41190.0,9458.43905121179,444803.29114,653748685.5958151,0.015537731260504202,0.01,0.019703086852422027,10.222678812299957,8.313625221260914,1.9090535918891351,89.77732118770004,33.0,1033441.189494,1021030.038956,11700.0,1009330.03895562,12411.150538,1248248876.4395201,0.6136363636363636,1.0,0.9800333982964996,98.79904626754069,1.1321398952298996,97.66690637227401,1.2009537324593018
291,974,15158551.30775,2654446.658984,392126.914974,2262659.744003311,12504104.648766,22897610436.91949,0.0854613208684097,0.02,0.14974576031709597,17.51121598029543,2.586836347438559,14.926622591213565,82.48878401970458,825,13719573.178972,1649885.343251,340246.914974,1309978.42827815,12069687.835721,20960876979.845695,0.07424877152221944,0.02,0.10455313635335181,12.025777491239891,2.4800109342723338,9.548244768182402,87.9742225087601,120,468088.549924,49513.916087,41540.0,7973.916080266075,418574.633837,691668402.759276,0.015200750166666667,0.01,0.019117183248565785,10.577895164288723,8.874389259627167,1.7035059032229565,89.42210483571128,29.0,970889.578854,955047.399646,10340.0,944707.399644895,15842.179208,1245065054.314518,0.6951724137931035,1.0,0.9831389127154266,98.368282083458,1.0650026764325693,97.30327940691161,1.6317179165420117
292,983,15183462.707492,2733642.717413,386063.991793,2347918.725620573,12449819.990079,23016043438.70127,0.08798698943624723,0.02,0.1515264202966122,18.00407963635419,2.5426610466300543,15.463657868122768,81.99592036364581,829,13657948.975078,1712239.120236,332493.991793,1380085.128447208,11945709.854842,21026075420.819183,0.07643211170787821,0.02,0.10560781663540107,12.536575757900145,2.434435744339872,10.104629406402703,87.46342424209985,120,540628.183365,51065.922253,41530.0,9535.922248894842,489562.26111200004,711261173.602104,0.015866583416666667,0.01,0.019031196082018573,9.445664104145182,7.681804478173388,1.7638596252124643,90.55433589585483,34.0,984885.549049,970337.674924,12040.0,958297.67492447,14547.874125,1278706844.279984,0.6242647058823529,1.0,0.9802751966180431,98.52288683298812,1.2224770697088363,97.30040976332701,1.4771131670118773
293,982,15186160.3254,2798794.252239,384530.429774,2414603.822467774,12387366.073161,23073627313.642048,0.08972231224626379,0.02,0.15510688652388208,18.42990059546392,2.532110958494517,15.900028517604722,81.57009940453608,835,13630593.533352,1716884.10102,333175.429774,1384048.671244101,11913709.432332,21002217371.44958,0.07817271928842041,0.02,0.10790611691885849,12.595813211061163,2.444320777072327,10.153986822786134,87.40418678893883,113,508698.350438,48263.207955,39315.0,8948.207961378286,460435.142483,747416317.179604,0.014407876283185841,0.01,0.01848596916731178,9.487588845814884,7.7285487492045055,1.7590400978642236,90.51241115418512,34.0,1046868.44161,1033646.943264,12040.0,1021606.943262295,13221.498346,1323993625.012863,0.6236764705882353,1.0,0.9809670006419844,98.7370429921771,1.1500967572853227,97.5869462347289,1.2629570078229115
294,992,14899178.525464,2771298.090306,390692.688478,2380945.401830665,12127880.435158,23071673886.878273,0.08901383722362001,0.02,0.15568664556964193,18.600341526008357,2.6222431512601316,15.980380379773425,81.39965847399165,839,13386271.903523,1718280.593901,337467.688478,1381152.9054269944,11667991.309621999,21013499835.393635,0.07898717104389873,0.02,0.10905798646205939,12.836139937130536,2.520998310135813,10.317681542562292,87.16386006286946,122,498499.080093,51702.818648,42205.0,9497.818646155158,446796.261445,751454284.381275,0.015381065737704919,0.01,0.02224234897622084,10.371697905310942,8.466414821091792,1.9052830838490704,89.62830209468905,31.0,1014407.541848,1001314.677757,11020.0,990294.677757515,13092.864091,1306719767.103362,0.6501612903225806,1.0,0.982266786220217,98.70930927158248,1.0863483901080113,97.62296088152526,1.290690728417499
295,983,14983018.832577,2875631.839331,385254.880606,2490716.958731181,12107386.993246,23090739129.084778,0.09443502189809873,0.02,0.16114026307302262,19.192606453104265,2.5712767561124275,16.623598932651085,80.80739354689574,840,13513044.831621,1809921.409636,335649.880606,1474611.5290361212,11703123.421985,21087339935.45797,0.08202694822122743,0.02,0.11421235448865802,13.393882964117163,2.483895264082655,10.912503787343903,86.60611703588283,112,434209.968618,47163.075531,38585.0,8578.075532054676,387046.893087,685005781.249969,0.01577669660714286,0.01,0.022798812738099083,10.861813164057532,8.886253837701615,1.9755593265988125,89.13818683594246,31.0,1035764.032338,1018547.354164,11020.0,1007527.354163005,17216.678174,1318393412.376839,0.7148387096774194,1.0,0.983618169792552,98.33777987683764,1.0639488972333664,97.27383097950822,1.6622201231623475
296,990,14802324.465262,2848210.365256,391201.928302,2457348.4369611302,11954114.100006,23137979899.429855,0.09317184497558692,0.02,0.16378537393337478,19.241642567288412,2.64284119173357,16.601098312146988,80.75835743271158,833,13322869.043014,1816774.569803,336661.928302,1480452.6415026656,11506094.473211,21113822534.9658,0.08291252881852466,0.02,0.11759123657875205,13.636511504672086,2.5269476658147636,11.112115841737243,86.36348849532791,124,483085.948578,52551.189862,42840.0,9711.189864912747,430534.758716,708753420.927691,0.01582250016129032,0.01,0.022220486847013842,10.878227780519884,8.867987182426393,2.0102405986964365,89.1217722194801,33.0,996369.47367,978884.605591,11700.0,967184.605593552,17484.868079,1315403943.536365,0.6427878787878788,1.0,0.9815337329470956,98.24514213441358,1.1742631934421417,97.07087894122756,1.754857865586419
297,1002,15009357.610511,2962004.625215,395470.227129,2566534.398079156,12047352.985296,23159763466.651875,0.09509763125332439,0.02,0.16665322375710231,19.7343863880005,2.6348244701162535,17.09956191783865,80.2656136119995,849,13511358.729505,1865665.04837,342290.227129,1523374.8212380155,11645693.681135,21124868518.360317,0.08381229270415906,0.02,0.11944283959111378,13.808123118631386,2.533351633848153,11.274771484761144,86.19187688136861,122,441024.691958,51608.697305,42160.0,9448.69730186017,389415.99465300003,692749206.752443,0.016198278770491802,0.01,0.022429347177843163,11.701997245522671,9.55955545546076,2.14244178934997,88.29800275447734,31.0,1056974.189048,1044730.87954,11020.0,1033710.87953928,12243.309508,1342145741.539111,0.7146774193548387,1.0,0.9841681182607241,98.84166428708848,1.0425987800066852,97.79906550701367,1.1583357129115288
298,982,14230659.039546,2858386.847184,389291.825895,2469095.0212812275,11372272.192362,23174894236.69364,0.0976691003216202,0.02,0.16998019438438433,20.086117159020844,2.7355853640592853,17.350531794906942,79.91388284097916,822,12696378.885522,1779371.877196,333571.825895,1445800.0512984614,10917007.008326,21070618636.703896,0.0873012974523492,0.02,0.12227018091342087,14.014798181748203,2.62729892438371,11.387499257344498,85.9852018182518,128,499661.703451,54388.302128,44360.0,10028.302123594933,445273.40132299997,736157357.753895,0.015370234453125001,0.01,0.021430611871924896,10.885025158493795,8.878006798123609,2.0070183594885758,89.1149748415062,32.0,1034618.450573,1024626.6678599999,11360.0,1013266.667859171,9991.782713,1368118242.235848,0.6931875,1.0,0.9847017094888834,99.03425434685933,1.0979893112971764,97.93626503548204,0.9657456531406604
299,978,14335091.761777,2893990.073075,389294.331151,2504695.7419258887,11441101.688702,23249491041.886894,0.09677562015933644,0.02,0.17028063687013434,20.18815171306763,2.715673799793957,17.472477913286845,79.81184828693237,834,12848766.831717,1839550.252243,339019.331151,1500530.921091518,11009216.579474,21180433651.835884,0.08487669844823865,0.02,0.12246544308209514,14.316940110564511,2.6385359434972044,11.678404167063555,85.6830598894355,112,467261.35102,48086.623952,38915.0,9171.623954195513,419174.727068,693170511.621314,0.015244553660714286,0.01,0.021176292263875213,10.29116229001824,8.328315602189477,1.9628466882986313,89.70883770998176,32.0,1019063.57904,1006353.19688,11360.0,994993.196880175,12710.382160000001,1375886878.429693,0.69225,1.0,0.9814674371154665,98.75273904185903,1.1147488963055268,97.63799014557067,1.2472609581409735
300,985,14688608.29899,3081166.201411,392697.474429,2688468.726972935,11607442.097579,23563765348.794647,0.10306269697038684,0.02,0.1814624956146908,20.976569996919743,2.6734831948374724,18.30308680202056,79.02343000308026,827,13004295.937454,1839735.745779,337657.474429,1502078.2713418892,11164560.191675,21174253471.508377,0.08782595708081141,0.02,0.12504593161998268,14.147138412009916,2.5965071546588248,11.550631257288723,85.85286158799008,119,450076.321062,49420.388481,41300.0,8120.388479410443,400655.932581,696518209.876008,0.014745294201680673,0.01,0.021008962518162894,10.980446241736882,9.176221468960758,1.8042247724229472,89.01955375826311,39.0,1234236.040474,1192010.067151,13740.0,1178270.067151635,42225.973323,1692993667.410263,0.6956410256410256,1.0,0.9530763880957386,96.57877651127549,1.113239246742726,95.4655372645842,3.421223488724523
301,988,14430172.916822,3035406.780064,396370.82004,2639035.9600101467,11394766.136758,23500048153.956886,0.10399266853829053,0.02,0.1802313962679292,21.035137954067544,2.746819614184457,18.288318339787086,78.96486204593246,831,12715776.516696,1784136.410823,341670.82004,1442465.5907672404,10931640.105873,21104850128.14795,0.08891752888788332,0.02,0.12351097255312973,14.030888388769672,2.6869835246898313,11.343904863955906,85.96911161123032,118,473832.307754,49365.857956,40960.0,8405.857957761431,424466.449798,703066826.632299,0.01442618652542373,0.01,0.02053664981029037,10.418423806936634,8.644408439380888,1.7740153679274882,89.58157619306336,39.0,1240564.092372,1201904.511285,13740.0,1188164.511285145,38659.581087,1692131199.176639,0.6962051282051283,1.0,0.9540201668814732,96.88370948952088,1.107560672155895,95.77614881737668,3.1162905104791148
302,988,14606413.10579,3157206.259902,395427.352748,2761778.907144031,11449206.845888,23475194951.133015,0.10307040133181279,0.02,0.17999707430635334,21.61520584852197,2.70721737009651,18.90798847835721,78.38479415147802,834,12849265.581829,1895120.741928,341747.352748,1553373.3891698055,10954144.839901,21094559313.409195,0.08761482794464154,0.02,0.1235503127258146,14.748864282235836,2.6596644809901635,12.089199801166332,85.25113571776416,115,496673.830589,49404.925007,39940.0,9464.92500822737,447268.905582,697754919.872576,0.014441652260869567,0.01,0.020340414177345088,9.947156859142597,8.041494747697014,1.905662111692702,90.05284314085739,39.0,1260473.693372,1212680.592967,13740.0,1198940.592965998,47793.100405,1682880717.851244,0.694923076923077,1.0,0.9537422164864664,96.20832226358135,1.0900663831581412,95.11825588034371,3.791677736418649
303,989,14332925.351233,3079894.303332,393133.616365,2686760.686962237,11253031.047901,23483005375.486923,0.10294737767020327,0.02,0.18177464093323722,21.488246313004414,2.742870745023314,18.74537556794787,78.51175368699559,839,12636885.445382,1813891.270426,340833.616365,1473057.6540552205,10822994.174956,21114105659.080006,0.08694823183054952,0.02,0.1236204450994062,14.353942498456886,2.697133069996718,11.656809428414434,85.64605750154311,112,430252.165905,47948.524735,38900.0,9048.524735366453,382303.64117,646548918.769596,0.016119553660714287,0.01,0.022332155306084824,11.14428433710362,9.041209570247497,2.1030747669412952,88.85571566289639,38.0,1265787.739946,1218054.508171,13400.0,1204654.50817165,47733.231775,1722350797.637322,0.7121052631578947,1.0,0.9545331311712828,96.22897028714812,1.058629308621022,95.17034097857845,3.7710297128518846
304,986,14502738.246562,3061469.518767,389172.888893,2672296.62988133,11441268.727795,23473344576.4623,0.10426902283552844,0.02,0.1822783226106518,21.109596454950484,2.6834442039609785,18.426152251040044,78.89040354504951,833,12801205.577311,1821451.514914,336102.888893,1485348.6260297073,10979754.062397,21052329093.771786,0.08889419748599164,0.02,0.12441947430579987,14.228749815113984,2.625556529524942,11.603193285657062,85.77125018488601,115,458161.560679,48592.146691,39670.0,8922.14669037265,409569.413988,698897180.923389,0.014786000086956522,0.01,0.020530796462129648,10.60589775776605,8.658517737980608,1.9473800196485143,89.39410224223396,38.0,1243371.108572,1191425.857162,13400.0,1178025.85716125,51945.25141,1722118301.767124,0.7121052631578947,1.0,0.9552266178473969,95.82222467195183,1.0777152458842134,94.74450942600731,4.177775328048167
305,992,14350171.016853001,3015378.008378,396047.773118,2619330.235255061,11334793.008475,23370736711.87054,0.10144410939095871,0.02,0.17752321494337564,21.012836744849288,2.7598819042147795,18.25295484060009,78.9871632551507,833,12617346.463569,1771109.861774,340617.773118,1430492.088650976,10846236.601795,20894645559.117176,0.08738759484493522,0.02,0.11940200548665819,14.037102546782377,2.699599112234026,11.33750343450853,85.96289745321761,122,495974.713758,51692.489349,42370.0,9322.48934955216,444282.224409,759985371.537421,0.014317131229508197,0.01,0.020235137486515876,10.422404190190676,8.542774223097494,1.8796299672045103,89.57759580980932,37.0,1236849.839526,1192575.657255,13060.0,1179515.657254533,44274.182271,1716105781.215943,0.7051891891891892,1.0,0.9548405130091198,96.4204076472236,1.0559082907756212,95.3644993564102,3.57959235277641
306,969,14357557.724964,3089065.569902,384027.545715,2705038.024184503,11268492.155062,23425600882.61484,0.10543594067681222,0.02,0.18106110235500966,21.51525788073922,2.67474143633271,18.84051644438912,78.48474211926077,807,12588396.921743,1782647.261014,327582.545715,1455064.7152983665,10805749.660729,20959050141.627125,0.09067387224287483,0.02,0.12171566294020203,14.161034737750972,2.6022578391152495,11.558776898630688,85.83896526224903,125,474211.567947,53071.755401,43385.0,9686.755398690417,421139.812546,717458032.160801,0.015292892926648321,0.01,0.022145740933399494,11.191577554879796,9.14887002605742,2.042707528335338,88.8084224451202,37.0,1294949.235274,1253346.553487,13060.0,1240286.553487446,41602.681787,1749092708.826919,0.731945945945946,1.0,0.9573716638278743,96.78731176066549,1.0085337435823587,95.77877801711756,3.212688239334512
307,974,14204682.620514,3047325.092774,386377.975384,2660947.1173862605,11157357.52774,23488642500.312283,0.10424836232032854,0.02,0.1805630150112888,21.45296149294557,2.7200746803452254,18.73288681257402,78.54703850705444,828,12546078.504767,1767618.720335,335377.975384,1432240.7449491771,10778459.784432,21080020527.44068,0.08790303731884058,0.02,0.12022052701462199,14.089013707856019,2.67316974986702,11.415843957974468,85.91098629214397,111,387954.808014,46561.315654,38620.0,7941.31565217362,341393.49236000003,644016634.657529,0.015353063063063064,0.01,0.02177283387369156,12.00173697868432,9.954767720936799,2.046969257276751,87.99826302131568,35.0,1270649.307733,1233145.056785,12380.0,1220765.05678491,37504.250948,1764605338.214071,0.7728571428571429,1.0,0.9593685495736888,97.0484184172805,0.9743050206423591,96.07411339663105,2.9515815827194958
308,980,14250622.620956,2956488.128337,384136.851209,2572351.27713243,11294134.492619,23493213981.870457,0.10653546583248065,0.02,0.17868270440453304,20.746378645866244,2.6955794243271476,18.050799221570184,79.25362135413377,825,12642232.210507,1721500.022636,330391.851209,1391108.171426601,10920732.187871,21134860567.190453,0.09163423624242424,0.02,0.11907871450479622,13.617057446589662,2.613398059042218,11.003659387544285,86.38294255341033,117,388529.455243,47971.227674,40345.0,7626.227677926778,340558.227569,611277745.261621,0.014630868511376412,0.01,0.022263680174300485,12.346870237675315,10.384026090059715,1.9628441486262775,87.65312976232468,38.0,1219860.955206,1187016.878027,13400.0,1173616.8780279027,32844.077179,1747075669.418381,0.7130184210526316,1.0,0.954457622429607,97.3075556653542,1.098485851425347,96.20906981400286,2.692444334645793
309,979,14020666.325427,2803524.725007,388295.758375,2415228.96662204,11217141.60042,23434546216.280792,0.10776645199778451,0.02,0.16928013928872215,19.995659692169575,2.7694529586715233,17.22620673342702,80.00434030783042,819,12377576.387153,1585837.359604,332685.758375,1253151.6012219284,10791739.027549,21009126889.95712,0.0910756347985348,0.02,0.10786894058790397,12.812179945421148,2.6878101816467317,10.124369763717283,87.18782005457885,119,428323.754748,60246.574607,41190.0,19056.574603838653,368077.180141,672687099.273419,0.03181270257000874,0.01,0.04358784227576464,14.065662700039944,9.616557462294784,4.449105237007085,85.93433729996006,41.0,1214766.183526,1157440.790796,14420.0,1143020.7907962732,57325.39273,1752732227.0502539,0.6616268292682926,1.0,0.9536254211473986,95.28095253988663,1.1870597153226865,94.0938928245864,4.7190474601133845
310,983,14136525.058587,2808355.257358,383147.332625,2425207.9247317626,11328169.801229,23451199389.51825,0.11081518465496545,0.02,0.16973940665756526,19.865951821392706,2.7103360340472316,17.155615787336718,80.1340481786073,829,12502220.836549,1577483.090222,329577.332625,1247905.757595344,10924737.746327,21071042776.67903,0.09177637503015681,0.02,0.10790949697910167,12.617622987512625,2.6361503042844467,9.981472683214934,87.38237701248737,115,417004.267797,54650.386745,39830.0,14820.386745765536,362353.881052,632635072.313982,0.04988444883331339,0.0125,0.06058485458293511,13.10547420382856,9.55146099832951,3.5540132056826295,86.89452579617144,39.0,1217299.954241,1176221.780391,13740.0,1162481.780390653,41078.17385,1747521540.5252361,0.6951794871794872,1.0,0.9547801846075233,96.62546821702522,1.1287275541357464,95.49674066286097,3.3745317829747794
311,966,14097778.509418,2833303.932932,382606.266886,2450697.66604344,11264474.576486,23401486149.911297,0.10245233593771329,0.02,0.1687893935268926,20.097520549349074,2.7139472125370707,17.38357333679384,79.90247945065093,814,12471553.906311,1567489.817264,329716.266886,1237773.5503771966,10904064.089047,21035525047.430206,0.08595988316953318,0.02,0.10772333381673348,12.568520563189809,2.6437464758834355,9.924774087299932,87.43147943681019,113,364559.034692,46330.849685,39150.0,7180.849683990697,318228.185007,617699509.600039,0.016645235538327786,0.014,0.022960028713493678,12.708737207443757,10.739001444053121,1.96973576311378,87.29126279255624,39.0,1261665.568415,1219483.265983,13740.0,1205743.2659822523,42182.302432,1748261592.881049,0.6953,1.0,0.9550763893111507,96.65661776876476,1.0890366150881987,95.56758115361731,3.3433822312352235
312,966,13858603.383956,2754008.001081,378440.774073,2375567.226994432,11104595.382875,23407712086.637592,0.10290036906400729,0.02,0.16937297031051013,19.872190038061802,2.730728079794231,17.141461958169668,80.12780996193818,816,12262067.577034,1524941.87791,326230.774073,1198711.1038199686,10737125.699124,21062704414.752613,0.08636512855392157,0.02,0.10856301367403909,12.436254068327841,2.660487491391807,9.77576657679714,87.56374593167216,115,368737.296774,47393.078539,39830.0,7563.0785428292875,321344.218235,611576363.06014,0.01605053578983513,0.01,0.02267931523922939,12.85280305345606,10.801728045539127,2.051075008955418,87.14719694654394,35.0,1227798.510148,1181673.044632,12380.0,1169293.044631634,46125.465516000004,1733431308.824839,0.7737714285714286,1.0,0.9600224221711363,96.2432381913837,1.0083087654592204,95.23492942589466,3.756761808616301
313,962,13515318.044937,2678223.961138,361274.099145,2316949.8619964654,10837094.083799,23217928160.958996,0.09981222091042727,0.02,0.16514799544798592,19.816211148218553,2.673071384216057,17.143139764028138,80.18378885178146,814,11933580.916661,1467950.442922,309749.099145,1158201.343782365,10465630.473739,20869299817.635876,0.08245533771498773,0.02,0.10294545684763558,12.301005483379507,2.5956089903621935,9.70539649306227,87.6989945166205,111,371275.331032,45952.619726,38465.0,7487.619725821277,325322.711306,605752326.975281,0.016339744286766125,0.01,0.022850013721488524,12.376965525360845,10.360235864064107,2.016729661248601,87.62303447463916,37.0,1210461.797244,1164320.89849,13060.0,1151260.898488279,46140.898754,1742876016.34784,0.732081081081081,1.0,0.9594217980815818,96.18815737439593,1.0789270697956126,95.10923030445812,3.8118426256040783
314,972,13504266.610079,2727879.09018,372645.206433,2355233.8837481835,10776387.519899,23261820596.244385,0.09995335032492905,0.02,0.16475306206528487,20.200127625916604,2.759462747535462,17.440664878389907,79.79987237408339,817,11866343.898645,1496526.644358,318740.206433,1177786.437920492,10369817.254287,20856932896.86393,0.08218524467564259,0.02,0.10298708366895527,12.611522615056572,2.6860860358968397,9.925436579121742,87.38847738494343,118,409656.075617,54761.353405,40845.0,13916.353409491621,354894.722212,671902877.556606,0.024909420473144407,0.0106,0.03533985417766847,13.367640971154074,9.970558825102655,3.397082147147854,86.63235902884593,37.0,1228266.635817,1176591.092417,13060.0,1163531.0924182,51675.5434,1732984821.82385,0.7316216216216216,1.0,0.9582983696621551,95.7928073682774,1.0632870436404018,94.7295203247347,4.207192631722609
315,956,13358168.30608,2676488.481194,367593.416327,2308895.064863948,10681679.824886,23146547041.31206,0.09934943150191532,0.02,0.16632534006302926,20.03634345568015,2.7518250100179458,17.284518445639357,79.96365654431985,806,11768586.633521,1455105.090706,315388.416327,1139716.6743758756,10313481.542815,20724104588.48943,0.07955650732009925,0.02,0.10232377074834367,12.36431473055021,2.679917530867002,9.68439719965666,87.6356852694498,111,374779.296666,50510.879874,38465.0,12045.879874588734,324268.416792,641738575.973584,0.024872176719198558,0.01,0.03492086380561989,13.477500044250004,10.263373762153055,3.2141262822540373,86.52249995574999,39.0,1214802.375893,1170872.510614,13740.0,1157132.5106134838,43929.865279,1780703876.849049,0.720376923076923,1.0,0.9585415845018398,96.38378503773446,1.131048166571105,95.25273687112086,3.6162149622655453
