epoch_no,addr_type,unique_submitters,tx_count,total_fee_ada
470,base_key,103559,266136,74409.261023000000
470,base_other,96,13575,4233.1567450000000000
470,base_script,1731,38324,24944.846565000000
470,enterprise_key,17455,47146,11969.812316000000
470,enterprise_script,584,26826,14577.227865000000
470,legacy,7562,11945,3274.2764250000000000
471,base_key,87013,253266,71932.216339000000
471,base_other,78,10784,3378.3933640000000000
471,base_script,1324,44170,29726.500014000000
471,enterprise_key,15612,43863,12403.100719000000
471,enterprise_script,566,25353,15287.739678000000
471,legacy,7457,11527,3278.1369290000000000
472,base_key,85490,242851,68566.024076000000
472,base_other,76,16987,5048.1748210000000000
472,base_script,1345,32143,21211.866469000000
472,enterprise_key,15106,43489,11503.615463000000
472,enterprise_script,579,24142,14011.221634000000
472,legacy,7473,11696,3293.6066140000000000
473,base_key,70373,198511,56276.182413000000
473,base_other,70,9790,2999.3029000000000000
473,base_script,1342,31811,20637.093390000000
473,enterprise_key,12433,38300,10112.866131000000
473,enterprise_script,553,23017,13018.388022000000
473,legacy,6663,10528,2928.2415980000000000
474,base_key,61135,160171,45128.965917000000
474,base_other,66,8362,2599.2097500000000000
474,base_script,1237,23308,14992.270022000000
474,enterprise_key,10179,30720,8071.4973350000000000
474,enterprise_script,561,16575,10051.4850940000000000
474,legacy,4985,8123,2176.1764820000000000
475,base_key,65619,188130,54045.598600000000
475,base_other,61,9178,2779.4392960000000000
475,base_script,1110,29032,19155.787537000000
475,enterprise_key,11794,33294,8590.2370830000000000
475,enterprise_script,539,18011,10925.612947000000
475,legacy,5959,9429,2553.8531790000000000
476,base_key,65299,191357,53786.237342000000
476,base_other,88,8537,2712.1356500000000000
476,base_script,1265,32702,21127.597806000000
476,enterprise_key,10399,34296,9127.5506070000000000
476,enterprise_script,540,20283,12786.256810000000
476,legacy,5770,9272,2541.6830870000000000
477,base_key,60515,180514,50378.112245000000
477,base_other,78,7169,2236.6955250000000000
477,base_script,1143,29523,19709.599077000000
477,enterprise_key,9495,30996,8751.3198180000000000
477,enterprise_script,566,19485,10936.738070000000
477,legacy,5104,8135,2116.2180000000000000
478,base_key,55353,170461,48988.367385000000
478,base_other,70,6678,2152.4310720000000000
478,base_script,1354,30027,19926.998196000000
478,enterprise_key,10140,36359,10048.1913120000000000
478,enterprise_script,584,23297,14785.920319000000
478,legacy,6214,10094,2579.4385160000000000
479,base_key,50512,165881,46384.891904000000
479,base_other,65,11126,3320.3573860000000000
479,base_script,1171,24803,16482.345536000000
479,enterprise_key,11282,32510,8741.0607180000000000
479,enterprise_script,491,19403,11278.727304000000
479,legacy,5848,8937,2323.7390440000000000
480,base_key,48414,147953,41499.986581000000
480,base_other,59,7285,2228.2083390000000000
480,base_script,1672,26883,17678.238285000000
480,enterprise_key,8032,30737,10107.134678000000
480,enterprise_script,519,19522,10034.2921990000000000
480,legacy,5728,8583,2464.3127920000000000
481,base_key,43439,134621,38181.750024000000
481,base_other,65,6633,2125.1019260000000000
481,base_script,1208,25038,16277.078245000000
481,enterprise_key,6851,24326,6897.5784840000000000
481,enterprise_script,498,16005,8988.6346740000000000
481,legacy,8354,10924,3419.6849940000000000
482,base_key,46994,138880,38770.256983000000
482,base_other,79,6832,2131.4784660000000000
482,base_script,1685,22583,14611.463914000000
482,enterprise_key,8482,28486,7885.3036430000000000
482,enterprise_script,501,15790,8949.7156660000000000
482,legacy,8364,10953,3178.0273390000000000
483,base_key,44922,136875,38529.751589000000
483,base_other,81,6896,2220.0224320000000000
483,base_script,1907,24789,15936.546119000000
483,enterprise_key,6764,23311,6564.9393410000000000
483,enterprise_script,528,16601,9552.9774480000000000
483,legacy,5813,8343,2313.7105320000000000
484,base_key,41110,141776,40231.515817000000
484,base_other,61,7489,2432.1039730000000000
484,base_script,1993,30735,19484.151628000000
484,enterprise_key,6134,22110,6590.2662390000000000
484,enterprise_script,507,15940,8361.7082310000000000
484,legacy,3926,6220,1671.1842310000000000
485,base_key,46548,154027,42939.822454000000
485,base_other,74,10356,3323.8216800000000000
485,base_script,2581,29758,18509.630502000000
485,enterprise_key,6525,23637,6706.6400390000000000
485,enterprise_script,537,15421,8917.6485470000000000
485,legacy,9148,11782,2769.5339610000000000
486,base_key,48124,146163,40574.877278000000
486,base_other,68,8600,2745.6326060000000000
486,base_script,2829,29716,18426.360375000000
486,enterprise_key,7791,25690,7092.3005720000000000
486,enterprise_script,517,15574,8683.2521850000000000
486,legacy,15895,18986,4316.3327490000000000
487,base_key,43438,129596,35983.928256000000
487,base_other,57,7288,2391.2505550000000000
487,base_script,2184,24664,15658.399044000000
487,enterprise_key,6399,21831,6142.0404940000000000
487,enterprise_script,532,13146,6730.1369280000000000
487,legacy,3810,6123,1600.7519740000000000
488,base_key,45067,127947,35273.688669000000
488,base_other,71,7093,2331.4813610000000000
488,base_script,2451,23725,14821.830467000000
488,enterprise_key,6497,21152,5711.9964380000000000
488,enterprise_script,476,13643,7309.6177930000000000
488,legacy,15869,18409,4059.2352290000000000
489,base_key,45890,130737,36449.635440000000
489,base_other,67,7937,2545.2878830000000000
489,base_script,2646,28883,17813.488887000000
489,enterprise_key,8288,25262,6550.8957590000000000
489,enterprise_script,484,14133,7500.5220240000000000
489,legacy,31134,34005,8147.9467820000000000
490,base_key,42088,122335,33878.558652000000
490,base_other,75,6330,2060.0460660000000000
490,base_script,2416,25979,15952.300859000000
490,enterprise_key,7467,22778,6410.5476790000000000
490,enterprise_script,523,13791,7429.1599800000000000
490,legacy,17705,20271,4685.5960880000000000
491,base_key,41037,129831,35415.987066000000
491,base_other,55,6075,2023.8021200000000000
491,base_script,2782,29082,17518.463669000000
491,enterprise_key,6575,23785,6441.3590450000000000
491,enterprise_script,511,15404,7631.9064640000000000
491,legacy,10125,12453,3048.1874710000000000
492,base_key,45178,245547,68053.548359000000
492,base_other,79,14265,4822.7911960000000000
492,base_script,6382,88044,49667.444167000000
492,enterprise_key,5514,27808,7873.7123890000000000
492,enterprise_script,518,19481,10295.135538000000
492,legacy,6666,8710,2210.8100670000000000
493,base_key,47591,247687,72289.423653000000
493,base_other,74,14071,4696.7995870000000000
493,base_script,6252,78344,43037.085943000000
493,enterprise_key,6465,30218,8830.7711060000000000
493,enterprise_script,516,21233,10820.138786000000
493,legacy,4327,6673,1763.6016530000000000
494,base_key,45888,182339,49889.380823000000
494,base_other,64,13693,4522.9504390000000000
494,base_script,5238,45598,25095.742018000000
494,enterprise_key,5802,24322,6769.4298140000000000
494,enterprise_script,506,17554,8824.5403640000000000
494,legacy,8001,10250,2562.5573650000000000
495,base_key,40597,146201,40132.276785000000
495,base_other,64,10353,3458.0438490000000000
495,base_script,4408,37312,20955.443014000000
495,enterprise_key,5777,25705,6999.4793470000000000
495,enterprise_script,495,17075,8896.0225310000000000
495,legacy,3715,6292,1583.1790460000000000
496,base_key,41998,166598,45747.276097000000
496,base_other,73,12379,4155.2808080000000000
496,base_script,8604,42697,21896.767827000000
496,enterprise_key,5786,25209,7094.4959160000000000
496,enterprise_script,530,16119,8202.2179150000000000
496,legacy,7163,9482,2394.8536140000000000
497,base_key,43224,148710,39803.558627000000
497,base_other,73,10559,3584.9973240000000000
497,base_script,8383,38516,17808.482310000000
497,enterprise_key,6297,22944,6387.1417980000000000
497,enterprise_script,515,14991,7822.2931660000000000
497,legacy,4437,10453,3056.0290430000000000
498,base_key,41247,135861,35887.570498000000
498,base_other,54,8622,2971.0828170000000000
498,base_script,7012,33652,14574.361367000000
498,enterprise_key,5868,20915,5614.6351730000000000
498,enterprise_script,519,12896,6426.5075690000000000
498,legacy,3214,5832,1538.0387640000000000
499,base_key,39953,124992,32917.715246000000
499,base_other,72,8099,2704.3598280000000000
499,base_script,6217,27604,12068.582401000000
499,enterprise_key,5963,22375,6154.9817350000000000
499,enterprise_script,502,13165,6961.6768500000000000
499,legacy,3334,5434,1408.8416500000000000
500,base_key,40401,130373,34936.569091000000
500,base_other,74,8967,3021.1649400000000000
500,base_script,6109,32510,13841.279809000000
500,enterprise_key,5984,23341,6419.9570830000000000
500,enterprise_script,542,14566,7505.2584820000000000
500,legacy,4877,7129,1803.8243260000000000
501,base_key,39798,127904,34713.394216000000
501,base_other,55,7911,2687.6009200000000000
501,base_script,5682,27259,12389.356218000000
501,enterprise_key,6579,27807,7248.1627110000000000
501,enterprise_script,511,18998,9429.9590040000000000
501,legacy,3878,6641,1754.4947390000000000
502,base_key,36311,110007,29440.661064000000
502,base_other,54,7993,2663.8445190000000000
502,base_script,4966,21349,9618.3749370000000000
502,enterprise_key,5057,20500,5592.1641110000000000
502,enterprise_script,504,13667,6811.2594250000000000
502,legacy,2370,4429,1126.4557240000000000
503,base_key,34026,103209,27140.035748000000
503,base_other,60,7543,2506.1963900000000000
503,base_script,4487,18734,8417.0940440000000000
503,enterprise_key,4446,17621,4890.5179100000000000
503,enterprise_script,499,12749,6456.2424740000000000
503,legacy,2372,4109,1055.1522390000000000
504,base_key,35308,102253,27194.304962000000
504,base_other,58,7215,2339.0793960000000000
504,base_script,4159,19131,8498.7741310000000000
504,enterprise_key,5878,19010,4956.0639100000000000
504,enterprise_script,486,12079,6103.0481590000000000
504,legacy,2351,3865,1044.4145150000000000
505,base_key,38096,113588,30702.149817000000
505,base_other,48,6531,2162.5824030000000000
505,base_script,4373,27129,11353.821000000000
505,enterprise_key,5589,21419,5643.6592340000000000
505,enterprise_script,471,13847,6561.1181480000000000
505,legacy,2900,4693,1277.2752590000000000
506,base_key,36851,115925,31199.512435000000
506,base_other,79,6768,2313.3871870000000000
506,base_script,4894,27865,11075.624637000000
506,enterprise_key,7055,24235,6660.8582450000000000
506,enterprise_script,485,14113,7069.2150640000000000
506,legacy,2702,4467,1173.6059830000000000
507,base_key,51437,220031,58124.904923000000
507,base_other,53,26451,11932.380954000000
507,base_script,12268,56359,28788.526960000000
507,enterprise_key,9699,27791,8331.0708810000000000
507,enterprise_script,507,13250,7519.0544300000000000
507,legacy,3463,5515,1398.3727660000000000
508,base_key,40793,167894,44865.069025000000
508,base_other,55,27702,12261.813261000000
508,base_script,7754,42270,21948.795244000000
508,enterprise_key,6433,21315,6032.9335600000000000
508,enterprise_script,599,12313,7116.9619320000000000
508,legacy,2257,3591,881.9593810000000000
509,base_key,38236,126565,35002.076101000000
509,base_other,59,13454,5703.6495310000000000
509,base_script,5433,27566,15495.837626000000
509,enterprise_key,5388,19584,5565.1700590000000000
509,enterprise_script,581,12112,6879.1668070000000000
509,legacy,2430,4065,1015.2355450000000000
510,base_key,36338,108921,101030.736038000000
510,base_other,49,9750,4208.5907990000000000
510,base_script,4879,22315,13232.050485000000
510,enterprise_key,5572,20684,5661.2303890000000000
510,enterprise_script,541,12358,6885.7819060000000000
510,legacy,2471,4385,1138.2609280000000000
511,base_key,39129,109949,35228.881585000000
511,base_other,65,8543,3592.3161230000000000
511,base_script,4932,19801,12280.687639000000
511,enterprise_key,5950,21517,6163.9422630000000000
511,enterprise_script,582,13315,7520.5239040000000000
511,legacy,2728,4709,1189.6502990000000000
512,base_key,41200,121604,34505.717932000000
512,base_other,84,10083,4274.4069710000000000
512,base_script,5305,22968,14008.753336000000
512,enterprise_key,5868,23054,6609.7310030000000000
512,enterprise_script,644,13680,7610.5302540000000000
512,legacy,2894,5008,1223.2935620000000000
513,base_key,34006,95318,26527.617577000000
513,base_other,70,7509,3101.9271950000000000
513,base_script,4000,16012,9875.4672400000000000
513,enterprise_key,5161,20967,5876.2355340000000000
513,enterprise_script,526,11600,6289.8268980000000000
513,legacy,2277,4120,1026.5358910000000000
514,base_key,38194,107551,29674.340966000000
514,base_other,64,7978,3729.4506470000000000
514,base_script,4837,17689,10730.112149000000
514,enterprise_key,5392,22063,6532.6244090000000000
514,enterprise_script,539,12470,6803.3172840000000000
514,legacy,2407,4357,1097.2263840000000000
515,base_key,39948,109925,30675.399635000000
515,base_other,66,6949,3094.8651380000000000
515,base_script,4524,18617,11468.891760000000
515,enterprise_key,6113,21706,6083.1687000000000000
515,enterprise_script,522,13129,7169.2220240000000000
515,legacy,2651,4571,1147.0794580000000000
516,base_key,44406,126227,34589.062121000000
516,base_other,59,7545,3486.7719560000000000
516,base_script,4588,18634,11393.752103000000
516,enterprise_key,6242,30493,7710.7851190000000000
516,enterprise_script,534,13150,7309.7057160000000000
516,legacy,2663,4737,1217.5354840000000000
517,base_key,36356,115742,33074.877865000000
517,base_other,58,9935,4761.7896980000000000
517,base_script,5420,23558,14213.180978000000
517,enterprise_key,5820,26329,6886.7887970000000000
517,enterprise_script,514,14607,9250.6639350000000000
517,legacy,2761,5208,1278.0782650000000000
518,base_key,39818,127394,36545.642991000000
518,base_other,66,9710,4648.0761670000000000
518,base_script,5698,26600,15847.226127000000
518,enterprise_key,6002,23969,6599.7354680000000000
518,enterprise_script,525,13492,7672.7734670000000000
518,legacy,2875,5086,1279.8714020000000000
519,base_key,37017,130191,36123.627193000000
519,base_other,76,11560,5536.7628480000000000
519,base_script,5310,25879,15116.019746000000
519,enterprise_key,5408,24102,6380.7631680000000000
519,enterprise_script,512,14749,8268.9310130000000000
519,legacy,2781,5047,1275.0290640000000000
520,base_key,77591,221332,61273.363652000000
520,base_other,96,14496,7007.6869140000000000
520,base_script,8314,43532,26092.475054000000
520,enterprise_key,12472,42339,12193.741131000000
520,enterprise_script,668,28469,15893.486667000000
520,legacy,8045,12056,2887.6056120000000000
521,base_key,88325,229112,61488.136450000000
521,base_other,92,17030,8119.4973360000000000
521,base_script,7948,39675,23369.391651000000
521,enterprise_key,15962,49597,15417.248430000000
521,enterprise_script,650,25991,14231.332173000000
521,legacy,10474,14675,3480.7835020000000000
522,base_key,99948,324395,87462.256799000000
522,base_other,86,38195,18062.896053000000
522,base_script,12046,73843,40482.698840000000
522,enterprise_key,17196,51882,15528.207206000000
522,enterprise_script,676,29325,16260.606402000000
522,legacy,6885,11511,2817.0930650000000000
523,base_key,128712,381485,99953.731340000000
523,base_other,95,41949,19597.305565000000
523,base_script,12305,77587,42057.294678000000
523,enterprise_key,23227,62948,18040.221788000000
523,enterprise_script,675,30001,16352.546624000000
523,legacy,10872,19428,4784.9965630000000000
524,base_key,81951,312005,83787.214926000000
524,base_other,92,43691,20158.909680000000
524,base_script,11814,78370,41467.679786000000
524,enterprise_key,13880,45996,13233.668394000000
524,enterprise_script,633,27265,17158.212563000000
524,legacy,7185,11104,2790.9774270000000000
525,base_key,122833,392233,106533.455482000000
525,base_other,81,33791,15147.829390000000
525,base_script,14103,84586,47852.773950000000
525,enterprise_key,20412,62255,17750.443687000000
525,enterprise_script,680,33450,19722.224427000000
525,legacy,11255,17830,4451.9205120000000000
526,base_key,84141,335775,91227.318534000000
526,base_other,68,45464,21468.791320000000
526,base_script,12852,85478,46482.659867000000
526,enterprise_key,14358,49422,14505.864065000000
526,enterprise_script,613,22783,12714.822176000000
526,legacy,8785,14944,3621.6183140000000000
527,base_key,65322,283131,76180.766544000000
527,base_other,157,41309,19417.332677000000
527,base_script,10412,71483,37721.884706000000
527,enterprise_key,10390,40094,11797.604531000000
527,enterprise_script,583,17897,9705.5677820000000000
527,legacy,10701,15600,3587.8765310000000000
528,base_key,63445,232523,62548.216737000000
528,base_other,73,29403,13824.415071000000
528,base_script,8510,53722,29199.204460000000
528,enterprise_key,11463,43443,12244.712149000000
528,enterprise_script,556,19605,10580.997831000000
528,legacy,9890,15536,3689.7626450000000000
529,base_key,48776,304635,67874.849067000000
529,base_other,36,16511,7950.0436560000000000
529,base_script,6291,31267,17597.232989000000
529,enterprise_key,7933,33596,10796.219449000000
529,enterprise_script,545,14186,7720.8838540000000000
529,legacy,3857,7838,1891.3708450000000000
530,base_key,46457,185856,49205.179204000000
530,base_other,48,28659,13618.939842000000
530,base_script,6652,46155,24207.395948000000
530,enterprise_key,7652,30485,8637.6527030000000000
530,enterprise_script,534,11678,6166.3381790000000000
530,legacy,3497,7282,1815.1608000000000000
531,base_key,59747,191874,50943.644196000000
531,base_other,49,21499,10030.0716770000000000
531,base_script,7275,40550,21819.168262000000
531,enterprise_key,9581,34446,9816.7386660000000000
531,enterprise_script,535,17492,12863.885803000000
531,legacy,3737,7730,1913.2556440000000000
532,base_key,53489,160706,43067.817695000000
532,base_other,49,15540,7381.1138140000000000
532,base_script,6385,31500,17799.009405000000
532,enterprise_key,9074,33567,9229.9775180000000000
532,enterprise_script,638,16974,12520.042804000000
532,legacy,4198,8346,2070.2370090000000000
533,base_key,46210,169574,46266.331175000000
533,base_other,42,21966,10877.013581000000
533,base_script,7161,41689,23484.276526000000
533,enterprise_key,8218,30815,8433.4505830000000000
533,enterprise_script,665,13264,6953.3570220000000000
533,legacy,3739,7407,1820.3938110000000000
534,base_key,67157,233104,64150.001370000000
534,base_other,39,29080,14123.384375000000
534,base_script,9025,55407,30762.235163000000
534,enterprise_key,12374,41444,11253.958492000000
534,enterprise_script,645,18732,12142.418338000000
534,legacy,5429,10739,2711.0675800000000000
535,base_key,57952,184270,50451.609488000000
535,base_other,38,17996,8797.6887140000000000
535,base_script,8886,39619,22240.956263000000
535,enterprise_key,10592,37815,10631.041039000000
535,enterprise_script,631,15742,8437.9331620000000000
535,legacy,4534,9542,2382.0761800000000000
536,base_key,51720,168035,45705.243361000000
536,base_other,34,17408,8389.2588620000000000
536,base_script,8569,35857,20212.986010000000
536,enterprise_key,8761,32652,9809.6046100000000000
536,enterprise_script,541,14087,7405.8398660000000000
536,legacy,3567,7662,1861.8175270000000000
537,base_key,53012,207891,58070.548830000000
537,base_other,50,18820,8800.4530630000000000
537,base_script,10014,51425,28369.627515000000
537,enterprise_key,9572,39021,11579.355360000000
537,enterprise_script,588,16655,8759.9885050000000000
537,legacy,5085,9625,2261.4216930000000000
538,base_key,40277,136659,37124.545464000000
538,base_other,41,12703,5806.9749010000000000
538,base_script,5844,28865,15880.212607000000
538,enterprise_key,7396,30029,8918.1504660000000000
538,enterprise_script,529,13445,7062.1998950000000000
538,legacy,3218,6892,1677.2295740000000000
539,base_key,41528,127559,34072.726838000000
539,base_other,39,8556,3883.9684430000000000
539,base_script,5468,23796,13490.979936000000
539,enterprise_key,6544,29542,8558.7257560000000000
539,enterprise_script,552,12061,6291.9981070000000000
539,legacy,3130,6859,1616.8805930000000000
540,base_key,40695,137882,37571.510953000000
540,base_other,35,13547,6635.0403640000000000
540,base_script,6485,30332,17174.490437000000
540,enterprise_key,6329,26921,7881.2366290000000000
540,enterprise_script,543,11305,5801.1634910000000000
540,legacy,2822,6069,1439.6317140000000000
541,base_key,38016,130488,35320.973641000000
541,base_other,33,13341,6444.0780020000000000
541,base_script,6281,28267,15910.040982000000
541,enterprise_key,7281,28511,9236.2154100000000000
541,enterprise_script,481,10660,5565.8496390000000000
541,legacy,3357,7004,1597.0258270000000000
542,base_key,39980,130120,35417.642403000000
542,base_other,48,9384,4363.4318790000000000
542,base_script,5406,26038,14841.607044000000
542,enterprise_key,7575,30821,9410.8605610000000000
542,enterprise_script,549,14913,7811.2493710000000000
542,legacy,3996,8369,1910.5687880000000000
543,base_key,67957,189438,49203.393169000000
543,base_other,55,9879,4602.0446180000000000
543,base_script,6570,31573,18208.991160000000
543,enterprise_key,14303,49869,13786.965327000000
543,enterprise_script,597,20071,10310.940442000000
543,legacy,6246,12758,3001.5400510000000000
544,base_key,41893,123111,32801.927215000000
544,base_other,41,5374,2527.5009990000000000
544,base_script,4504,20449,12406.873622000000
544,enterprise_key,8343,32717,9267.8363490000000000
544,enterprise_script,504,14689,7614.5208720000000000
544,legacy,4612,9826,2325.0938450000000000
545,base_key,34390,97712,26055.929975000000
545,base_other,50,3966,1815.5208360000000000
545,base_script,3694,15697,9541.8335950000000000
545,enterprise_key,6326,24931,17427.923306000000
545,enterprise_script,512,12263,6260.0890930000000000
545,legacy,6362,10514,2316.1704660000000000
546,base_key,30988,83324,21986.722238000000
546,base_other,31,3270,1482.0240200000000000
546,base_script,3052,13148,7977.4986030000000000
546,enterprise_key,5823,22007,14435.839341000000
546,enterprise_script,491,11210,5930.2038510000000000
546,legacy,3100,6437,1565.6492150000000000
547,base_key,33171,91053,23826.978594000000
547,base_other,39,3761,1759.5162040000000000
547,base_script,2965,12271,7443.3289560000000000
547,enterprise_key,5919,22610,14359.935371000000
547,enterprise_script,487,9734,4842.0868870000000000
547,legacy,8621,11930,2641.7059770000000000
548,base_key,31410,83617,22154.875888000000
548,base_other,30,3950,1827.0963950000000000
548,base_script,3082,12431,7440.5249850000000000
548,enterprise_key,5518,22240,14893.987945000000
548,enterprise_script,478,10126,5081.7496980000000000
548,legacy,4462,7261,1738.5376950000000000
549,base_key,32370,88950,23733.919669000000
549,base_other,58,3932,1836.9908510000000000
549,base_script,2966,12766,7761.2207590000000000
549,enterprise_key,6171,24048,15405.003517000000
549,enterprise_script,508,12286,6152.8886680000000000
549,legacy,2739,5868,1434.4225070000000000
550,base_key,33968,103973,28395.573917000000
550,base_other,41,4720,2223.2688880000000000
550,base_script,3569,17004,10334.926583000000
550,enterprise_key,6196,25815,16915.942372000000
550,enterprise_script,474,15160,7757.2492270000000000
550,legacy,4297,7686,1804.5430220000000000
551,base_key,32353,85823,22571.063486000000
551,base_other,48,4649,2026.0579670000000000
551,base_script,2817,12482,7344.7247070000000000
551,enterprise_key,5126,21223,14011.744438000000
551,enterprise_script,448,11301,5789.2491600000000000
551,legacy,2140,5010,1274.6213870000000000
552,base_key,30329,81641,21813.962045000000
552,base_other,57,4477,2063.6844520000000000
552,base_script,3056,12671,7657.0250410000000000
552,enterprise_key,4902,19162,12745.079811000000
552,enterprise_script,446,9866,5466.4215040000000000
552,legacy,2183,4664,1180.8999900000000000
553,base_key,34179,104558,28519.791100000000
553,base_other,35,8560,4046.6595590000000000
553,base_script,3663,18829,10902.178774000000
553,enterprise_key,5472,21389,13520.390064000000
553,enterprise_script,482,11731,6224.8290360000000000
553,legacy,2508,5318,1346.3881740000000000
554,base_key,35319,107860,29422.745619000000
554,base_other,54,9237,4290.3119840000000000
554,base_script,4227,22736,13206.462859000000
554,enterprise_key,5505,20858,13429.342388000000
554,enterprise_script,458,12811,6775.5320510000000000
554,legacy,2417,5133,1316.8032050000000000
555,base_key,32678,95607,25760.356019000000
555,base_other,40,8388,3927.0042330000000000
555,base_script,3537,17665,10222.440255000000
555,enterprise_key,5307,20733,13106.758633000000
555,enterprise_script,432,10400,5313.9815360000000000
555,legacy,3537,6157,1504.5238050000000000
556,base_key,37834,108133,29220.687779000000
556,base_other,50,8037,3757.8456270000000000
556,base_script,4156,18877,10787.748693000000
556,enterprise_key,6544,23959,14720.384499000000
556,enterprise_script,476,13123,6769.3296180000000000
556,legacy,2769,5720,1453.0443230000000000
557,base_key,42859,116109,31197.238987000000
557,base_other,54,8093,3974.8810680000000000
557,base_script,4675,20329,11823.826123000000
557,enterprise_key,17747,37548,16891.358872000000
557,enterprise_script,483,12115,6432.3426620000000000
557,legacy,2952,6004,1529.1764640000000000
558,base_key,34243,104592,28169.784374000000
558,base_other,54,7812,3638.4739390000000000
558,base_script,3715,19174,11155.664210000000
558,enterprise_key,6646,24106,15394.210147000000
558,enterprise_script,482,11273,5883.8392600000000000
558,legacy,3299,5891,1436.3082820000000000
559,base_key,42417,112379,29378.907501000000
559,base_other,55,8225,3796.1802240000000000
559,base_script,3676,18306,10543.918451000000
559,enterprise_key,6452,24199,14766.429171000000
559,enterprise_script,476,10863,5682.0841930000000000
559,legacy,2653,5436,1382.1659540000000000
560,base_key,37894,99960,26381.703366000000
560,base_other,45,7119,3348.6808960000000000
560,base_script,4070,17965,10358.235970000000
560,enterprise_key,5552,20696,12624.089760000000
560,enterprise_script,480,9264,4926.2148400000000000
560,legacy,2199,4520,1146.8874300000000000
561,base_key,33049,99157,26833.845433000000
561,base_other,57,6333,3013.3903430000000000
561,base_script,3993,20352,11627.069293000000
561,enterprise_key,5761,21696,13389.787262000000
561,enterprise_script,457,11819,6302.0767980000000000
561,legacy,2401,5320,1305.0500090000000000
562,base_key,30402,91978,25010.830628000000
562,base_other,64,5618,2741.6690240000000000
562,base_script,4147,18249,10703.360946000000
562,enterprise_key,5505,20869,12442.026533000000
562,enterprise_script,460,10618,5578.7180930000000000
562,legacy,2331,4873,1216.2873610000000000
563,base_key,33971,102780,28380.542264000000
563,base_other,60,5736,2810.7895960000000000
563,base_script,4186,21775,12425.115389000000
563,enterprise_key,6107,22595,13357.966431000000
563,enterprise_script,459,11390,6013.4546320000000000
563,legacy,2823,5442,1371.4576070000000000
564,base_key,30805,85232,23020.096163000000
564,base_other,64,3964,1902.1061280000000000
564,base_script,3222,16030,9267.3394990000000000
564,enterprise_key,5140,21218,12189.460585000000
564,enterprise_script,436,12293,7564.6347790000000000
564,legacy,2329,4671,1146.9533190000000000
565,base_key,29781,89852,24616.294715000000
565,base_other,54,3813,1855.6506550000000000
565,base_script,3338,18265,10691.025984000000
565,enterprise_key,5798,22045,13616.263968000000
565,enterprise_script,440,13136,6971.8171570000000000
565,legacy,2571,4972,1244.8799940000000000
566,base_key,30064,85959,23039.397398000000
566,base_other,59,4571,2171.3639820000000000
566,base_script,3248,17011,9715.4900640000000000
566,enterprise_key,7298,22212,13378.016477000000
566,enterprise_script,433,9719,5149.9961940000000000
566,legacy,3230,5493,1353.8701900000000000
567,base_key,32903,100603,27080.056739000000
567,base_other,60,7494,3563.8307090000000000
567,base_script,3958,22008,12251.501609000000
567,enterprise_key,6575,22522,13350.117572000000
567,enterprise_script,467,10951,6022.1387550000000000
567,legacy,2555,5094,1306.5899250000000000
568,base_key,28846,78270,20912.539337000000
568,base_other,68,5305,2459.4428540000000000
568,base_script,3371,15374,8652.3283650000000000
568,enterprise_key,5254,19101,4594.0559520000000000
568,enterprise_script,422,8277,4308.4258370000000000
568,legacy,2173,4443,1155.7119200000000000
569,base_key,43895,118097,31259.832627000000
569,base_other,46,6148,2934.7086130000000000
569,base_script,4226,24278,13837.742754000000
569,enterprise_key,8429,28952,6836.2055180000000000
569,enterprise_script,471,13379,7185.7100010000000000
569,legacy,3368,6412,1661.9827370000000000
570,base_key,53126,136215,35008.228674000000
570,base_other,83,6972,3291.5646440000000000
570,base_script,4818,23795,13528.061452000000
570,enterprise_key,9248,32087,7453.2586070000000000
570,enterprise_script,495,13435,7035.5170540000000000
570,legacy,4543,8314,2138.2777280000000000
571,base_key,50109,127778,32732.889309000000
571,base_other,85,6600,3151.5042310000000000
571,base_script,4087,20796,11846.472842000000
571,enterprise_key,8745,30007,7152.1787230000000000
571,enterprise_script,497,13042,6658.4610620000000000
571,legacy,3941,7552,1935.7234600000000000
572,base_key,37532,101684,26112.483134000000
572,base_other,78,7086,3555.3472480000000000
572,base_script,4362,18046,10091.4881600000000000
572,enterprise_key,6315,25106,6063.7337280000000000
572,enterprise_script,466,12023,5825.6260550000000000
572,legacy,3215,6086,1580.5390990000000000
573,base_key,38476,115996,30310.031270000000
573,base_other,99,9616,4664.3677460000000000
573,base_script,4213,22403,12645.481780000000
573,enterprise_key,6224,25099,6057.0004780000000000
573,enterprise_script,498,12379,6278.7882500000000000
573,legacy,5192,8310,1981.9735600000000000
574,base_key,42209,123562,31969.978859000000
574,base_other,95,9697,4674.5000360000000000
574,base_script,4428,23517,13467.357201000000
574,enterprise_key,5621,22885,5757.2507100000000000
574,enterprise_script,508,10650,5515.0612460000000000
574,legacy,2996,5762,1418.2246640000000000
575,base_key,47544,132893,33909.527055000000
575,base_other,78,9319,4450.1779580000000000
575,base_script,5190,23658,13529.256992000000
575,enterprise_key,6985,27777,6862.1972970000000000
575,enterprise_script,487,11649,6181.8417550000000000
575,legacy,3337,6391,1599.2467440000000000
576,base_key,61934,151660,38495.308798000000
576,base_other,106,8610,4351.7412330000000000
576,base_script,4811,24110,14197.270555000000
576,enterprise_key,11616,37587,8895.9517200000000000
