ticker,poolId,epoch_stake_ada,pledge_ada,owner_stake_ada,fixed_cost_ada,margin_percent,saturation_level
KAYA,pool1vfayajkdc0gw876lax5va6ygpfpsd8kz73k4y977emm3clnxlm5,81730.75773,30000.0,30091.353388,340.0,0.0,0.10703206952806818
EoK,pool12ame5t8hdltyl30npznvhn23kxnvthk82j9p7dr4uew3y92uqes,81647.624082,30000.0,27.052452,340.0,1.0,0.10692320027688305
1PCT4,pool15a04yc72q4tfkwaweu86l0764urswee8c3zxperyrdq4kx8nvua,81507.198733,50000.0,50352.440496,340.0,1.0,0.10673930358810742
RAMA,pool15676jwlm6gancffzs2jg9vf5xwzmspyktw75dl4kaucyst4qt8q,81360.359034,4000.0,31625.049779,335.0,100.0,0.10654700686519229
IBEX2,pool1pyegru75d64xgg4jh83904nst8fs8qz6mvtxquatv44rkartevc,80977.634734,5.0,747.699471,340.0,2.4,0.10604580297298068
TOT,pool18f4d5kj6n3ex7vl9udw3qczf3aye0qcuusgg0tkdja5sqm3604s,80957.130679,0.0,0.0,340.0,5.0,0.1060189514974613
NUT1,pool1vl0hlf4jecm3rk0vcc9mtpu5us2cv7hzlz396cgs8crc5df43mn,79729.845551,10000.0,0.99851,340.0,0.0,0.10441173689674992
XRAY8,pool16erldmmx5nvrwncujtp6lxs9tmvgxcpthd600pe6axm5z3p6522,76575.025756,1000.0,1001.107904,340.0,1.0,0.10028028258229882
AKLEI,pool1r7tn56lj5j7te7zyj3wvqn0wyw8tr3g96chw6lwnqxjmgggrfd8,76301.883323,2500.0,10.0,340.0,2.4,0.0999225837099049
AFICA,pool1hfzfx33ffjcma9xautgrg4ka0u32s062mmu8gw6fmf2zxftmp66,76277.569956,10000.0,12326.041064,170.0,1.0,0.09989074367734577
VITAL,pool1qadgwr92pgx0yz3u9n63f0s9ugryaud6wxers850z6sfu06y3rg,76095.560912,0.0,13486.823023,340.0,100.0,0.09965239026923838
,pool1arx4x8ecnxu46xrpfj88hwm25j9gcy8080szvf62a0avke556v5,75990.516474,3500.0,12032.480839,340.0,0.0,0.09951482732593747
RETIR,pool12vv4c6z7yf8j4m2amzej4j8tn2d4dxklqk5nqztz7wl02gratjp,75974.658524,0.0,1.891728,340.0,0.0,0.09949406024565932
CASCH,pool1l6hkustv67tynh66w46mys94wsxhwddgp28k3r5twwlsv80uw0k,75228.743879,50000.0,64428.869009,340.0,2.5,0.09851723352383462
,pool14pm8aq4eu6ms4r5egy6j4g0ny76cpqgy40qgyxa8c4f02kj98wg,75168.216291,70000.0,125.779853,340.0,3.0,0.09843796846882823
,pool1c45udwv2kdjcth5fvnhlklsz2tutw8spl9tcwnfw7m8cxl8eanm,74597.368355,70000.0,73448.819064,345.0,1.0,0.09769040368816453
ISPO2,pool1fwh9zp2hw7ppkna86n7m7ycgz66dnkdhhyqqahhv362agxj2u7g,74578.031693,100.0,6915.918066,345.0,9.9,0.0976650809943696
ZETE2,pool12fzerww0hmk0fyvaujz5t2kg6hl4n8daz85rqy5jk8qk58r59y6,74198.342268,1000.0,2753.868396,170.0,0.0,0.09716785148048299
,pool14ujg8l2x6fm5jm07jd6jftktt35dzsnefl2jmx9d8vr4cxxkt5d,74128.837666,7.0,10.591566,340.0,2.0,0.09707683040591568
TRADA,pool17fge0jukcp0vqwu0chh3jh4g0emt4rat8vxucrx5n8s5qz6fegp,73980.188046,25000.0,25576.475145,340.0,1.0,0.09688216346650322
XRX,pool1v3rzrj25ak30dhuyrupkxeddttetxzh4cz9ccpjlfxuh6d85d58,73268.888417,10000.0,12038.219776,340.0,0.0,0.0959506674977772
MOKUM,pool1rtnk3j8jv0wl0qz2j8xq4h5yeh0uvw3xj738fgl6wc4scxenkgz,73227.802859,10000.0,11238.837972,340.0,2.0,0.09589686312323582
PANDA,pool12p0qtp89dfzr6spqq4xl6ha2s9m8lqydnvfafyd0h38fy0hfv3f,73069.435965,20.0,41.88023,500.0,0.0,0.0956894707426886
NOCAR,pool1rk28hp58ptwapha9nc944ast32gln8a7hx6eue0gzuj7sndzrhk,72734.321085,5000.0,7645.227652,340.0,3.0,0.095250614672682
,pool14cautfm2e8jxv79tv59grnryjxs8f2wewz66wup695xgu7wjnvr,72618.330546,2020.0,2312.480944,188.0,0.5,0.0950987170544578
TS1TA,pool1sghd7rmq0ktp6xd8yp84m00530hhqxx94lsnswmajt2xxrzpyjk,70688.798363,300.0,64640.679849,340.0,99.0,0.09257186145561762
SWM08,pool1nw0cj8zd2m6uu73msp7a5sjnht7ap3pe73kuqd7cjwsmzyhflex,69754.835303,500.0,57238.940848,170.0,100.0,0.09134877235243322
MRPHM,pool1meljzszklf23y97ka5sjqwasnel50xe5ar68gz70slm0jmt2wxs,69672.257306,1000.0,1091.988784,340.0,3.0,0.09124063076459195
SANP,pool1s7eglqwzl84xgvpr4pptylcgqhkjr4xk8d6y3k22plu3sagms25,68363.871158,100000.0,5517.45743,340.0,1.5,0.08952720877938386
,pool1ast5kjj9zer9sp02f5w44nyqsc54589l2glyp5fhsg3awqs5axk,67679.828832,10000.0,10789.189043,340.0,0.0,0.08863140813064352
AGC,pool17p8a9e5ljeucdvmsl62a667y7lwwx9xzwzjulwu7df2q7854mh4,67600.335052,25000.0,36474.258684,340.0,1.0,0.08852730553788259
LANKA,pool1n0tqrkw62zmr20h9jz5ev2ph428ym49wt2z0mq4vlylf5u0sv7y,67408.389724,25000.0,25001.617254,345.0,5.0,0.0882759398799261
PERK1,pool1xvfzclnwf0jyc9ekqmamshha9dmw8mpzd9ykgxjjpxnuwdv6mzk,66797.438501,50000.0,65853.877754,340.0,1.5,0.08747585707640655
ARTA,pool1tkexntwvhg0fqs2xnm7xg6ljqzjkpk0pl4nxxe3nf48ux8nucqy,66563.329916,22000.0,19779.518614,340.0,0.0,0.08716927572266928
ABC,pool1g79uyzvt9mm3z7jdcxnp36n4egm4z6l8c6n9l2mk8ae2yf5zman,66491.07446,10000.0,0.0,340.0,2.0,0.08707465221488384
,pool13xh3tgwzhr3hn25v5m2dnvqnfcmnzghcfah5t7kzufkywuy7w7v,66384.89088,100000.0,0.0,340.0,1.0,0.08693559748649328
ADVAN,pool1zm5nqvrdwmslk682d9qemd9fn8htg2rxlprxjuh0ae5l6sqzz3h,66092.884806,61000.0,61095.071119,170.0,0.0,0.08655319537395893
,pool1796kveuwxrquwhwnne5g99er50q6alcaf7yjf3kd6xr5vemfaqc,65265.488464,0.0,2.07065,340.0,7.5,0.085469662744826
ska1,pool16nnl8ymck6c20x86lfd5p9q3yp9w749cam26y985459ww6kjtz8,64401.858412,50000.0,50105.884234,340.0,5.0,0.08433867957105488
ADATH,pool139ffqrvyqu9sgsekk3pu9t7jxx872w655vses7d4q4sxxyd257a,64115.81429,0.0,353.943837,340.0,1.0,0.08396408504624771
FRONT,pool1e0jyj79d3ady680wajgcd4vgndqjdlf65777pz5939ehseqaem3,63907.383326,15000.0,0.0,340.0,0.0,0.08369113030986379
,pool1el5wl4twd389vnclz84wp4q5rh4cgvljnyk5uny6nta5qqf62ce,63029.889498,10000.0,12213.901039,341.0,3.0,0.08254199156433528
,pool1pjc7paja05sa5uzukgkc0wn6hfwmx37a50akys5hrhx3j96vf2j,62721.497811,10000.0,10597.30394,170.0,2.0,0.08213813136039708
VIVA,pool1kdhhrsl8av6gzr7vrf5q06pwlrsr8646wkjkg0h550tw6vxf8mv,61771.288074,500.0,846.849674,340.0,2.9000000000000004,0.08089376611209227
SCP,pool1mzry5s8pkfy42ul2xevaq7dk6qae8247hqd8serm3ms06glvny0,60424.91202,191.0,1253.622054,340.0,1.0,0.07913059372234506
ADAO,pool1dwthjmzrkm5q42yqa3x50jaye6pg57n7t569c44an6hzsg8qake,58871.406316,2998.0,6422.609401,340.0,2.0,0.07709617075673311
LOXE,pool1taadtauxnhqql7s58fztlmnsxg0680mdaz25yry42q4m5s47z8n,58610.815355,5000.0,41657.154397,340.0,4.0,0.07675490890341372
CRPL,pool1e3y7u0rtq2zskc7ansvtrd4p3vtv9hglyztzcvsvlk22w9t40v0,58573.862614,1.0,2.356638,340.0,1.0,0.07670651673804275
WAN,pool1ll5mu4rgne203spelzdgrse0v7yk9rfzkp243rtt60rgu8mh3q8,58517.777014,10000.0,10008.598035,340.0,0.5,0.07663306877297488
LIMO,pool1zjecj80kehtj88py42j9hxvfspqnvc7vcqrev5kcsfyzyn0a4kn,57734.938592,100.0,3231.821556,170.0,0.0,0.07560788781613675
LUCID,pool1p4a0vuantvzu9ysk3w430vgxjjfa95g0uz2sw8e4tltjg4jhkwz,57669.488002,50000.0,57240.808282,340.0,1.0,0.07552217575015205
,pool179mnckg6xz4w5x6k9056yl7r2ej8fd8uu68fc2vlsmulg7lzwhy,57436.266933,101.0,450.496954,341.0,1.0,0.0752167566598864
BRNS,pool1qsxhnvr03tg6jj7cl0y74jd63n85fgejm8tlqq7ct7fexfygkye,57277.151441,50000.0,55493.420419,200.0,1.5,0.07500838393857874
ACUDA,pool19clgr0yxjs8pqmlsmfzu6hg5muy5ws2rze5hlesg0v7tvyhcgxh,57013.365555,25000.0,27823.52232,340.0,1.0,0.0746629381104103
RRC,pool1kcvaxe4q4npwt28qlr3h84htjf4qrqglqk3cr2484ptycr0ldut,56998.400749,0.0,0.0,340.0,5.0,0.07464334066385832
,pool1u2d3guvld9rk0586lyhk2n8kvkzmem7czwdltgem0mgczqd3ygu,56403.104253,145000.0,55994.905115,340.0,2.5,0.07386375880606894
ALL1,pool1p8gda4td9882kcllejstrzfh84n8cxts0j67dyuuamzdg85cf3a,56061.698664,10000.0,0.0,340.0,1.0,0.0734166646183479
,pool1cg90yrzsj6mk84jzqt6sg3mg9gxx6f40tk7fk2v7uyp5cxw02wf,56022.470954,2000.0,0.0,345.0,3.0,0.07336529322401901
,pool1g6rm3p7695z7xfhp629hcsj09njun2fnsz03pjrshw8rgs7pluc,55774.983491,1.0,29333.971866,340.0,15.0,0.07304119130593024
NLAP,pool1em9u4sf0lzkz4ammtcmakymunpf0l7445ayh3e7fpvryw640fc6,55057.976261,2000.0,2046.640231,340.0,0.575,0.07210222083967066
FAT,pool1yzd344e32exxzjnjet4l466zcfnte5rnzveywvztxdxug2yu7m4,53275.382387,41000.0,52374.460291,340.0,2.0,0.06976779110034813
VERD,pool17g46wmt95mmn78pkcr2mgdd5n9q8glpg2j034udccrg974mtndm,52931.670479,1000.0,3055.638988,340.0,0.0,0.06931767662867994
CCOOP,pool14hp04q89xy58gh9jjvfra5x8lfzd7jes3jljwcjrh0rcjqkss7y,52703.033955,100.0,0.0,345.0,15.0,0.06901826131658571
,pool1fdgzsd07tq6t7zd44na0a72kz6gpedp9avny02z7qsx9ywr3le7,52670.066192,20000000.0,6343105.363351,170.0,100.0,0.0689750877550086
,pool1wn5cmtuzkgqfnh6htjplu7uleq5qxk4thc6wtm2fjrgmspqutaj,52262.181115,10000.0,1.368283,170.0,0.0,0.06844093408834193
00000,pool1xdcg6kg0g4y3wqf92f8uh44urz06suglhff036k5yak2g0m8zlc,51854.518746,32000.0,34065.438468,340.0,3.1399999999999997,0.06790707207317588
SCV01,pool15lp37f7da0guj662jcxy0eyc49s5gxudcd93j8qz4nfcvuhrsf9,51585.737804,100.0,2899.232564,340.0,0.0,0.06755508487434188
,pool1p8a3jea0k5w749jf0jtr7qeer8xth9r0zr8ktmp75heqx0ewyz7,51498.021487,50000.0,51498.021487,345.0,1.95,0.06744021430173681
,pool1w0jjajfvur53nxrlc4nnm73087lm39qfumeq8r449jwvz3wdx05,50944.449486,15000.0,18993.306713,170.0,1.0,0.06671527355059932
SLICE,pool1fxlf6mqxeuptm7ztwdpp2zdwm7tsfcy3fweu7euyf6aduuh6u42,50508.259754,10000.0,10933.201503,340.0,2.0,0.06614405298419905
,pool1pzkgztz8y8tgd9tpfu7umep97x7m0c5ck0dpn2vqtf202fyhfv5,49997.029299,10000.0,10.0,340.0,3.25,0.06547456141059602
,pool1g50v6e6e0dpmt35lllufjnpqmdklsm3nrshzw4z4advqqjxfcpx,49633.593485,2100.0,2616.256829,340.0,2.0,0.0649986171223815
MLMA,pool1vy9qerf9fenp893mqrdm58uj45w3etutv4n0vdh8669uvqenkqr,49404.672702,7e-06,6.300317,345.0,3.5000000000000004,0.06469882955350298
,pool1mwv76cr0znehqxe23xk4ylhr0j6gwsjxf2cvwjxm0ewdgcjzw3e,49308.115613,100.0,8.442161,345.0,15.0,0.06457238137964147
MONTY,pool1533ly347ggl6je42ta7l7dv262hg07n8p4y8v32npgvajl6rxqz,49004.102867,4000.0,8469.039569,340.0,0.0,0.06417425570124283
DEVIL,pool1d0ze7l6t8gjng564zsfyd7uw7snenpsjh9dacawdpr9g27djq8f,48894.033649,1000.0,4525.852266,340.0,0.0,0.06403011246164636
TAPC,pool1j4nkshfytq8tww99ttfwvrmv8n7yq2tvuw0xlphelzzw6vfghwq,47686.888809,10350.0,12893.082794,170.0,0.0,0.06244927295845523
HALO,pool1jc24u7v5xsaw9dw6s0vftjat8ssc8ru4c0uhrj8zpm3usnrp03t,47483.656226,3000.0,3002.007384,340.0,0.0,0.0621831258608609
BLKN,pool17wph2uu643wykezxmm3ef3a8shg3hwyq2z0sgpu6r9sc7um83d9,47225.503549,100.0,1529.740291,345.0,0.0,0.061845057108766366
DOS,pool10jd7mphm0mmrnfvyytzs3tfrmjmtkvalfx8nql7tae06v0rkjk3,47126.362256,1000.0,2037.135209,170.0,0.0,0.06171522474136641
TVRN,pool1u2j98kgj8uj7zr7g3deuezfv7hzv3ercnetxd5c9ppjh23x20qg,46759.253232,20000.0,22153.36525,340.0,0.5,0.06123447013107695
,pool1d4387s7mszjkeg5w0xppzxdtzsj7aahfqdgeef24emyh70mccmw,46096.646397,45000.0,46096.646397,340.0,30.0,0.06036674073759964
IMPI,pool1lk0hu3njxgra3emgfa73268el89qzytecff0fzz982avvjsw3l6,45409.845694,10000.0,7278.721602,340.0,3.0,0.05946732780375332
AADA,pool197rexraxmzk5mv36h2yfy8p4lwxzlqyenjk50r0q8dchz4gp26j,44600.314509,100000.0,0.0,340.0,2.3,0.05840719083103252
CLYDE,pool1l2eyll8qvywzjrssyyw2cqymzdn2u88vujsu2lg3ph06zem2ykv,44023.7564,6000.0,6127.897743,340.0,50.0,0.05765214818462367
AD247,pool1wvhd4nf6mar2x0zaek2te6lqkrckk9mxtjctezy878a3zprru7s,43905.870176,500.0,5331.404045,340.0,0.0,0.05749776803602341
,pool1mnhywmx87p5dlsk86szshumnn5pljdnacr0e8zsq2v32ckh5wyf,43831.016876,100000.0,25.522547,340.0,1.5,0.057399742472177884
CARBO,pool13wzpwavanfpkr4r4j30plrlc6dn6p822lkt22zdllmy7q8y7s90,43538.167972,50.0,89.271685,340.0,0.0,0.05701623661557377
MEA,pool15uuf0sz5w0kp50wmflxml8ffnz880402nvj54e40e7l8x06y5e6,42864.87275,20246.0,24124.751914,340.0,2.0,0.05613451004144747
RAID1,pool1qel9h28zarup4g5dx95smeggfruq26k47lc8e6wmdzaaywyj63r,41983.041033,30000.0,33806.430839,340.0,1.0,0.05497969053080741
,pool1fy5aaf5gz2646dghhm8u899mj6hyznn428sqhdx3tmqmsdy6rcz,41794.809404,760.0,2191.292824,340.0,1.0,0.05473318821806653
BNP,pool19sydze39a8dccylczqe2m4nnslpreytxlj5fu400nqxkg8wvgx8,41672.34526,2.0,17.639298,345.0,6.0,0.05457281296718969
ALAM0,pool1et8qw5ejgl5qqq8v4gdfset78gjcphh88cc2xajykggau8vps0j,41462.218781,5.0,47.646532,170.0,2.5,0.05429763783686343
,pool10nwac5phcc4vkjvux5mw6gvdzlxurkd944e5yx9yyfa8sqs35t7,41320.474645,0.0,2.0,340.0,2.0,0.05411201410546886
WAAC,pool1cd7u9yenr0vkzh9kj7nhhy28ye289muhcdgnhyvz7r3z7jwcxl9,41226.879055,25000.0,25426.075945,340.0,3.0,0.053989444218994855
,pool1zpkqlcpu5gyk0s5e9263y5n7vzmkgrtpca0u4xpxan02w8ld0nr,40790.233184,5000.0,0.0,340.0,0.0,0.053417626307084555
N/A,pool1kl2vuauwfc5k0avf874ym5tcm04ywa22frleszhujeccj4va3lt,40509.51782,0.0,7.638638,340.0,5.0,0.05305001015874904
,pool1t9ckjy949dk97prfs6any8xdjyq9du6prnplx06n4fcn5jgukhc,40459.562385,80539.0,6.639257,340.0,1.0,0.05298459006794445
NDE,pool1kkwd6say8twq3z9e36v57adw02j2x52ascd6eumxy5zd66qm4fa,40422.75776,10.0,15.72317,340.0,3.0,0.052936391870700664
LCT,pool19qa8uctj5ql4e2uwslpruak6655h02l8fkmwjlanq8qnqyap357,39023.288018,100.0,444.049381,300.0,0.0,0.05110368963119616
MJ23,pool19dn4vmk5ayatdjshpnyvxy6w4fef0zfl585sfpls6l2wvn0xxjn,38760.991338,10000.0,38098.955857,340.0,1.5,0.050760194021092
RAID5,pool1vd3rfulk3x3k6mafusvrtnzysx9qkcgcks9an2alcpm55msk63g,38412.037746,30000.0,33997.782477,340.0,1.0,0.05030321520236628
SYNK,pool1gdyn4dggh5c9yn5cjve3dlljjkpwzdt2g4au8aszgwd6y97wde8,38232.418276,100.0,20852.390502,340.0,99.0,0.05006799110637607
CAT,pool1cj2uh0ylps28czcjslnz85v2zyf8mld0w5tuqp3amxk4jjwfkgd,37978.427148,10000.0,31279.336806,340.0,1.0,0.04973537218998946
KYLEK,pool1aj697twgk5kt7c6kjtkpwejqqhljvf3hzsmsamswzy42v24cw5h,37932.825619,15436.5,15920.617477,340.0,5.0,0.04967565383966365
,pool1c0t0xzlpu7nhprxhnlepnapek47waww3m54ek6gaufnpjrl5j0m,37852.390594,10000.0,0.0,345.0,15.0,0.04957031862159639
,pool15fn9e84lmcp88z6yldagdele2lq0kqremlf0j96v7cj0jj6v22l,37488.910151,1000.0,1742.128865,340.0,99.0,0.04909431588862541
,pool1dwlkpwakps05gelgwdml2d44al2xfsv8k9jgrkwsevlxxpcelqa,37093.780787,100.0,101.066235,340.0,5.0,0.048576866708722535
,pool1xt2nyju82ea3pz33e5sqwgjx05ks623tkmuw8jvlca3kzmz9mud,36744.472581,100.0,1847.558501,170.0,1.0,0.04811942349848305
nmk,pool1lr02c9krwmtzr29e9h2w5e7crr9elss7qfflkr42j0ke6de4vh7,36704.309492,1000.0,19748.106289,170.0,5.0,0.0480668271607798
RAID2,pool1ec5lvdyd9dghpezzeqfzn48yvw34ff6u6m9tlh08kjjaxx4nxmk,36375.194089,30000.0,33738.795901,340.0,1.0,0.047635827820078414
NINJZ,pool18cx6qhjeynrsd7pvcrv7e3y65ksyzguaep2427zumc8t2qzxvsk,36279.522881,2000.0,2027.006993,340.0,0.0,0.04751053976854318
,pool17ajuw0arwq8klfe4xy8tcqj4yetp8kerl4amzn5dsnne20wlnsa,36026.991687,10000.0,7698.294781,340.0,0.0,0.04717983273651608
RAID,pool1cl3fhy6me0nf5jnxahk997r0529aumt967kw4yml5vraq94mdk4,35748.833455,30000.0,33501.481433,340.0,1.0,0.04681556532906611
DSC,pool19yf67fkanhu30qqdcug4gwfy7gpzy8jhq56llg5ua3g3kufg3s5,35490.0,35489.362066,35490.0,340.0,0.0,0.0464766050511831
SHEIN,pool1r9qyjstrc050njg8lm7wxy5874mgu322vyljntdsm5qgxvjcewv,35198.353054,0.0,9.829592,340.0,1.0,0.046094673241557124
,pool1v6mdg9xm9a80js00zx53c6nagcw5m0m970nm4my4pkrlyxq707e,35047.900208,10.0,32.940795,340.0,0.0,0.045897644853212
SAFST,pool1skykl3rncme7qzwy0t55wk258h4e4s9dyacrm3hnsya3u3k5vkw,34810.772371,50000.0,21850.7343,170.0,0.0,0.045587109580546736
,pool1g7axcymry0dz86usn9np76gm2tankhh478k2x3uc7v0pugcv2xp,34614.371684,500.0,691.294553,170.0,2.0,0.045329909322404154
BOOM,pool1vz9txqmdhxwegpy7uzrsap84z309veehqv3uh4s60qwxk0u7h06,34490.843694,1.0,1.897836,340.0,1.0,0.045168140891747734
RAID4,pool1ps39v4j035ejzrga2qt56cfhjuwx38wved8rd0mujtyh6r5mt3c,33807.992913,30000.0,32173.632068,340.0,1.0,0.044273900653443166
WILDR,pool127jufnlxk4n6he84qjf8ppzmxs9sjnqlhulnuzsk0uc0whtl9sn,33358.594497,6000.0,11700.962397,340.0,0.0,0.04368538240348377
,pool18te4aqp0umd6xunyps0mlg9tzk4dcjh30wgntqu8kf2n7k3y88f,33072.894761,1000.0,1000.833986,340.0,1.0,0.04331123887591828
,pool1484zq40k4xg69t55z4fqz78zz6j3t9pvlw4jd635w692xhfzkka,31812.122034,30000.0,30471.557042,340.0,1.0,0.041660169952500915
SOCK,pool12e8xz54gjtcz6dzkhua9uq9dp23cqcmf6xc4929t4ep4ketccsm,31728.560183,11270.0,11609.241932,340.0,0.0,0.04155073993992631
,pool1ehfmxk64lnl90rmy66zt7nfjlsvzhqkxlzsml348z4ptss529mw,31236.944012,10.0,380.414582,340.0,2.0,0.04090693462529284
H4T1,pool1wu4f8u7apml5nke7mjcvj2fvn0apfychx2957lf9gcuzxa07w6g,31019.794875,10000.0,11462.324834,340.0,3.0,0.04062256283950658
,pool15wfu7td5r4k27erk5q5wt06x59skxxyqj206tdnfmfmk7pd3rp3,30680.480769,123.0,132.778425,340.0,0.0,0.040178207593159515
,pool19r33az023gn3n8p2x35hq00j2dxc8vwln0nanpcfuvc8759cvkz,30648.988302,25000.0,25084.580674,340.0,4.99,0.040136966033541416
TRASI,pool1lakvp73yzpuueyrhzr3sfyy0796gm53g95kapgnmsvv4k6apr5r,30508.021397,25000.0,25002.464469,170.0,1.5,0.03995236013979747
CPU,pool1k3wpsc8q8za2qeptx5kv73r76hs5gvp59gga6ad6u5hnj3scy3q,30323.538435,4000.0,4014.020007,170.0,0.0,0.03971076696528221
CSWP2,pool1tdtzmmmak0tkte2j2hr223dfnqpdy85ypd66tddwywpeuknn2pn,30280.318134,1000.0,4773.372386,340.0,50.0,0.03965416699741041
CASIA,pool1ekyuhd48h9nnymqpx0c00taz6ygnsge4502r7e67clp7zy9cegv,29497.841421,3.14,10158.748178,340.0,3.1399999999999997,0.038629459723478345
MCRP,pool1mhrvkx5vfv7ygd55wsknycz2a8d6gd6y8m8rgdnqwa7jcy34g05,29429.502501,3110.0,15243.976509,340.0,0.0,0.03853996518996287
NUV,pool1av640ert5ktadalakrc5lkgrf988tu0t0j58d9hptd06u57qlms,29072.073214,1000.0,1013.141944,340.0,0.0,0.03807188686351528
SWING,pool1pu49urd00qf9zzeghrks03tvszzvrdzecw649ag5dwd07snx69n,29042.266558,10000.0,10362.678864,340.0,1.0,0.038032852989781596
,pool1c38rf777lz0lweuz856xtetz2p2tfq04xfles089839tclt4dp3,29002.004757,10000.0,17840.135445,340.0,1.9,0.03798012738189976
,pool1qarmuvc39q7ygl2affsuly2hs39mukcag9tunsnu8xudwv8mf00,28893.162406,25000.0,25189.617709,340.0,1.0,0.037837590809336526
BNP,pool1l7xwy6sswcpxcepf9m43sez4kwgrgxuw5ekhkavj3k2lv6njvec,28827.430134,2.0,1400.182169,345.0,6.0,0.037751509861326915
HUDO,pool1kccqxg032r6dcqqpvmv87azttcug5ug6cur9pa7qkuwc5ze4pxa,28031.595319,0.0,177.377225,170.0,1.0,0.03670930923064964
MAUI,pool1673d663ml4p0mtreukyfx5jt7ekk9pajsyyv6utzlakzj0y9v0w,28026.032749,500.0,500.714954,340.0,1.0,0.03670202466122277
SAMOS,pool158je65d93ghx2sedvazczpxjvnx0k6mwxwup8vv6uxnz2x0xal4,27980.440725,1100.0,1121.41901,340.0,1.0,0.03664231875835064
,pool1xzsckz6hd64pnle2c88e3gccccyfs7w6eauxuffpcc5sx2mtekx,27788.657593,100.0,3017.990794,170.0,0.0,0.03639116550725335
,pool1v8q93vtkf4vqqqus6ts772w8dr9h5tz99lnylfj40x3p7cutxx4,27779.426527,11500.0,12665.665293,300.0,0.0,0.03637907678905996
AGRO,pool1sydxpvsdhkn3rnk7d923fkwxhn9nwwdwcgmuqyh2q5nyunl0mgd,27490.459531,500.0,697.452985,170.0,0.0,0.03600065455896926
PLUTS,pool1cyha5jsy6g06w699tw4awy2jw7gxj0azm38yzetr7zls7rkl0t0,27431.966979,5000.0,7947.337229,340.0,1.0,0.03592405452409353
,pool1u3despkvw4sqeq2fv9ufrh5dxacf8vm0aax00elkdeelymg7f38,26713.955798,25000.0,25097.61149,340.0,1.0,0.03498376931469171
,pool17k2dpgvx8spkdhgf5j7x5u7pqjpvlwa76sugwen8l3xtk7kq3c4,26701.96936,105.0,134.259515,170.0,0.0,0.03496807224664729
LAMP,pool1akt37u42nfegyf3atv6c3c64da7dwa9grt9kjxa8zwj9qr4y8u2,26595.872879,20.0,100.0,170.0,2.0,0.03482913158041011
BD4,pool18e545ehldchd8qr8qx7q7m5dljzaky2twxrynx2z29ru2mt6pv4,26546.404455,200.0,199.924321,340.0,8.0,0.03476434926413081
BNP,pool1wp9p6rlpratng7rhrvyz6mcjqsl04laxxvvuu06umc5vghacqa4,26372.549579,2.0,17.639298,345.0,6.0,0.03453667430194218
FRNTR,pool14kd9lt3gsdhv48j9w4vgcufw0txdvz932xwh9dapkpv2c0j4ytd,26046.378685,16000.0,17732.658391,340.0,1.9900000000000002,0.0341095309990504
,pool1zy0mg8thm4au4cqaz5gz4ah9ms6894e2vqkl9a6l2uq4vas3yam,25843.549105,500.0,0.0,340.0,0.0,0.033843911661705875
,pool15l4plz3r2lm5x48lz78ph7qh8w89zd7ewrg62gvwv7u7kw6tmns,25539.160274,25000.0,25539.160274,340.0,5.0,0.033445293474036714
,pool1wp7vqk4mkx0w0wxzpy8avhft4qwcg60xldwem2uh9n4pw777fhz,25446.351157,1000.0,1089.5852,340.0,3.0,0.03332375352825036
,pool14mfq8s3gspe8sdka6cgkm6jzgd644dvw2av5kqa8w4havs9e57u,25260.930066,10000.0,25260.930066,340.0,0.0,0.03308093180904589
CVSP,pool173qemdqfjnkrjzykmc0j4nqmxuuhvvv42pawt4xka3k2vwmd4mr,25196.466632,1000.0,2104.658638,345.0,1.0,0.03299651249199148
,pool15krrlqfd3uc8nea2tw8z3wl2v0fny4enhu3q892988zv7dhv0vk,25180.258107,10000.0,12244.18171,340.0,1.5,0.03297528630954889
BIZ,pool128sj7hpet8874ycvxml85wlv9eyd8pehjhnj3clcvhrr5g5s9qj,25021.3693,10000.0,13456.933998,340.0,1.0,0.03276721044789793
DDP,pool1rrzlme4g2r49x7tcesdkuk5wqv5ks2dkq3ptapgnclgvkcxy9sc,25012.719466,341.0,342.417653,340.0,1.0,0.03275588289313388
ZENA,pool1yvwry5gmqta5tug7gjmfr33c2whdjf88tfykqckaxsdcgcd482q,24807.033833,1000.0,3447.005696,340.0,2.5,0.032486523357218314
SENTI,pool15zvek3jke3z2uml5xeztl6wt56zuye5ne9caadz8mjn9ykyuu8n,24764.431747,100.0,107.625746,340.0,0.0,0.03243073298456746
,pool1u3p6z3r2g5s7mazc0wmx8v0cyjjasusght53zm4kj436vs3u2th,24692.115456,1.5,1459.824302,340.0,1.25,0.032336029809149784
FRUIT,pool14lr9ef5a22ng5xcu2rhpkkc86u5fp24r5gnj6hvnjxmsv8t8rtj,24487.128486,310.0,321.018354,170.0,3.1,0.03206758522066489
,pool1wggqaqs4pw2l4vml0k0p2kmvpq7pme3fl6smwc8cjjhvvuun9ww,24354.011922,4810.0,5391.494908,170.0,1.0,0.031893259890408525
BLIFI,pool1dntg2qvnf6sgr0fkjpqjfq5gckkmydqmjhctszgqx6fsv0gcufs,24349.113907,21000.0,24349.113907,680.0,0.0,0.03188684560163169
ORACL,pool1t74ckqauwmn9ef5ye0h7c5wsgfd36zx24ue9wvj4vj95cl54aff,23827.293495,2000.0,12716.61617,340.0,1.0,0.031203485748259766
